Options:
Model:                           Discrete: Dependent
Tree File Name:                  55Nepenthes1000trees_nexus.tre
Data File Name:                  LL1=2_Wax1=2.txt
Log File Name:                   LL1=2_Wax1=2.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1898597886
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   LL1=2_Wax1=2.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           None
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - Hyper Prior exp (0.00,100.00) 
Tree Information
     Trees:                      1000
     Taxa:                       55
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	RJRates - Mean	
394000	-58.642264	788	1	1	'0 0 0 0 0 0 Z 0 	D	0.116352	0.116352	0.116352	0.116352	0.116352	0.116352	0.000000	0.116352	0.325914	0.264627	0.253828	0.155631	75.227278	
395000	-56.095659	216	1	2	'0 0 0 0 0 Z 0 Z 	D	0.124016	0.124016	0.124016	0.124016	0.124016	0.000000	0.124016	0.000000	0.237819	0.322703	0.134155	0.305324	80.020248	
396000	-56.169120	331	1	2	'0 0 0 0 0 0 Z Z 	D	0.095138	0.095138	0.095138	0.095138	0.095138	0.095138	0.000000	0.000000	0.425994	0.301934	0.272072	0.000000	71.928311	
397000	-55.409216	270	1	1	'0 0 0 0 0 0 0 Z 	D	0.178851	0.178851	0.178851	0.178851	0.178851	0.178851	0.178851	0.000000	0.281955	0.254886	0.254312	0.208846	61.698655	
398000	-54.907533	170	1	3	'0 0 0 0 0 Z Z Z 	D	0.100549	0.100549	0.100549	0.100549	0.100549	0.000000	0.000000	0.000000	0.378764	0.514662	0.106574	0.000000	55.509680	
399000	-56.241718	438	1	3	'0 0 0 0 0 Z Z Z 	D	0.042958	0.042958	0.042958	0.042958	0.042958	0.000000	0.000000	0.000000	0.466472	0.510291	0.023237	0.000000	39.197732	
400000	-54.847257	271	1	1	'0 0 0 0 0 0 0 Z 	D	0.154617	0.154617	0.154617	0.154617	0.154617	0.154617	0.154617	0.000000	0.296296	0.257745	0.254290	0.191670	34.597451	
401000	-55.495165	569	1	4	'0 Z 0 0 0 Z Z Z 	D	0.193103	0.000000	0.193103	0.193103	0.193103	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	13.158683	
402000	-56.326795	992	1	2	'0 0 0 0 0 Z 0 Z 	D	0.333792	0.333792	0.333792	0.333792	0.333792	0.000000	0.333792	0.000000	0.246650	0.271001	0.213638	0.268711	0.326116	
403000	-56.709236	24	1	1	'0 0 0 0 0 Z 0 0 	D	0.212273	0.212273	0.212273	0.212273	0.212273	0.000000	0.212273	0.212273	0.253450	0.260198	0.236859	0.249493	4.669919	
404000	-57.196081	434	1	1	'0 0 0 0 0 Z 0 0 	D	0.087257	0.087257	0.087257	0.087257	0.087257	0.000000	0.087257	0.087257	0.322568	0.351563	0.116635	0.209234	0.334464	
405000	-58.711518	61	1	2	'0 0 Z 0 0 Z 0 0 	D	0.085440	0.085440	0.000000	0.085440	0.085440	0.000000	0.085440	0.085440	0.622085	0.053276	0.167822	0.156818	4.644028	
406000	-57.147478	516	1	1	'0 0 Z 0 0 0 0 0 	D	0.073535	0.073535	0.000000	0.073535	0.073535	0.073535	0.073535	0.073535	0.643350	0.009704	0.273174	0.073772	2.625856	
407000	-57.330805	790	1	2	'0 0 0 0 0 Z 0 Z 	D	0.124450	0.124450	0.124450	0.124450	0.124450	0.000000	0.124450	0.000000	0.283922	0.368129	0.099829	0.248121	0.356249	
408000	-58.257543	682	1	0	'0 0 0 0 0 0 0 0 	I	0.054763	0.054763	0.054763	0.054763	0.054763	0.054763	0.054763	0.054763	0.421865	0.275715	0.182890	0.119530	0.741409	
409000	-55.649412	78	1	1	'0 0 0 0 0 Z 0 0 	D	0.179249	0.179249	0.179249	0.179249	0.179249	0.000000	0.179249	0.179249	0.289956	0.310579	0.170537	0.228929	0.530182	
410000	-55.950898	762	1	1	'0 0 0 0 0 0 0 Z 	D	0.155583	0.155583	0.155583	0.155583	0.155583	0.155583	0.155583	0.000000	0.281056	0.254446	0.254540	0.209958	1.790339	
411000	-57.440875	384	1	1	'0 0 0 0 0 0 0 Z 	D	0.069810	0.069810	0.069810	0.069810	0.069810	0.069810	0.069810	0.000000	0.394506	0.279283	0.212869	0.113343	0.103042	
412000	-55.380873	250	1	1	'0 0 0 0 0 Z 0 0 	D	0.085276	0.085276	0.085276	0.085276	0.085276	0.000000	0.085276	0.085276	0.346535	0.354479	0.105443	0.193543	7.497932	
413000	-55.278646	462	1	2	'0 0 0 0 0 0 Z Z 	D	0.072207	0.072207	0.072207	0.072207	0.072207	0.072207	0.000000	0.000000	0.401267	0.325476	0.273257	0.000000	1.379036	
414000	-55.208377	257	1	4	'0 0 Z 0 0 Z Z Z 	D	0.118417	0.118417	0.000000	0.118417	0.118417	0.000000	0.000000	0.000000	0.690656	0.000000	0.309344	0.000000	2.299712	
415000	-57.196824	24	1	2	'0 0 0 0 0 Z 0 Z 	D	0.387501	0.387501	0.387501	0.387501	0.387501	0.000000	0.387501	0.000000	0.256027	0.245579	0.261811	0.236584	4.502019	
416000	-57.338355	194	1	3	'0 0 0 0 0 Z Z Z 	D	0.056799	0.056799	0.056799	0.056799	0.056799	0.000000	0.000000	0.000000	0.438406	0.506720	0.054874	0.000000	0.973370	
417000	-54.755406	170	1	2	'0 0 0 0 0 Z 0 Z 	D	0.134799	0.134799	0.134799	0.134799	0.134799	0.000000	0.134799	0.000000	0.270822	0.337321	0.132432	0.259425	7.466650	
418000	-55.626170	424	1	2	'0 0 0 0 0 Z 0 Z 	D	0.064711	0.064711	0.064711	0.064711	0.064711	0.000000	0.064711	0.000000	0.405486	0.415146	0.038494	0.140874	3.686147	
419000	-54.424093	78	1	1	'0 0 0 0 0 0 0 Z 	D	0.122759	0.122759	0.122759	0.122759	0.122759	0.122759	0.122759	0.000000	0.344060	0.264311	0.245717	0.145912	18.977993	
420000	-54.727850	211	1	2	'0 0 0 0 0 Z 0 Z 	D	0.158867	0.158867	0.158867	0.158867	0.158867	0.000000	0.158867	0.000000	0.267051	0.325877	0.146272	0.260800	24.185112	
421000	-55.793549	93	1	4	'0 0 Z 0 0 Z Z Z 	D	0.090804	0.090804	0.000000	0.090804	0.090804	0.000000	0.000000	0.000000	0.822880	0.000000	0.177120	0.000000	23.663121	
422000	-55.908688	569	1	1	'0 0 0 0 0 0 Z 0 	D	0.054467	0.054467	0.054467	0.054467	0.054467	0.054467	0.000000	0.054467	0.455242	0.280079	0.206382	0.058296	12.725970	
423000	-57.775708	258	1	1	'0 0 Z 0 0 0 0 0 	D	0.122898	0.122898	0.000000	0.122898	0.122898	0.122898	0.122898	0.122898	0.349970	0.107508	0.336627	0.205894	5.800602	
424000	-55.085222	603	1	2	'0 0 0 0 0 Z 0 Z 	D	0.105874	0.105874	0.105874	0.105874	0.105874	0.000000	0.105874	0.000000	0.290118	0.362198	0.106262	0.241422	1.985374	
425000	-58.658849	232	1	4	'0 Z 0 0 0 Z Z Z 	D	0.204342	0.000000	0.204342	0.204342	0.204342	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.444726	
426000	-56.889725	9	1	2	'0 0 0 0 0 Z 0 Z 	D	0.301359	0.301359	0.301359	0.301359	0.301359	0.000000	0.301359	0.000000	0.249153	0.260937	0.231396	0.258514	0.826384	
427000	-57.861403	896	1	0	'0 0 0 0 0 0 0 0 	I	0.067431	0.067431	0.067431	0.067431	0.067431	0.067431	0.067431	0.067431	0.382114	0.260788	0.212244	0.144854	0.527455	
428000	-57.008912	822	1	3	'0 0 0 0 0 Z Z Z 	D	0.169640	0.169640	0.169640	0.169640	0.169640	0.000000	0.000000	0.000000	0.365160	0.339502	0.295339	0.000000	0.554656	
429000	-56.035723	381	1	3	'0 0 0 0 0 Z Z Z 	D	0.087938	0.087938	0.087938	0.087938	0.087938	0.000000	0.000000	0.000000	0.397552	0.507258	0.095190	0.000000	6.392122	
430000	-56.076028	936	1	1	'0 0 0 0 0 Z 0 0 	D	0.122880	0.122880	0.122880	0.122880	0.122880	0.000000	0.122880	0.122880	0.284189	0.304336	0.179380	0.232095	1.542366	
431000	-58.542914	30	1	4	'0 0 Z 0 0 Z Z Z 	D	0.112884	0.112884	0.000000	0.112884	0.112884	0.000000	0.000000	0.000000	0.719031	0.000000	0.280969	0.000000	0.972508	
432000	-56.406387	483	1	2	'0 0 0 0 0 Z 0 Z 	D	0.207224	0.207224	0.207224	0.207224	0.207224	0.000000	0.207224	0.000000	0.252507	0.275500	0.210958	0.261034	2.844717	
433000	-56.296357	571	1	3	'0 0 0 0 0 Z Z Z 	D	0.169913	0.169913	0.169913	0.169913	0.169913	0.000000	0.000000	0.000000	0.366271	0.376446	0.257283	0.000000	5.406898	
434000	-56.385785	35	1	2	'0 0 0 0 0 0 Z Z 	D	0.128561	0.128561	0.128561	0.128561	0.128561	0.128561	0.000000	0.000000	0.393512	0.316277	0.290210	0.000000	0.286607	
435000	-56.549482	805	1	2	'0 0 Z 0 0 Z 0 0 	D	0.126045	0.126045	0.000000	0.126045	0.126045	0.000000	0.126045	0.126045	0.405082	0.116391	0.248573	0.229954	1.033094	
436000	-55.472484	788	1	2	'0 0 0 0 0 Z 0 Z 	D	0.372945	0.372945	0.372945	0.372945	0.372945	0.000000	0.372945	0.000000	0.257499	0.246069	0.262027	0.234405	9.074014	
437000	-56.289683	762	1	1	'0 0 0 0 0 Z 0 0 	D	0.151971	0.151971	0.151971	0.151971	0.151971	0.000000	0.151971	0.151971	0.263802	0.292986	0.195771	0.247441	1.854459	
438000	-55.698797	167	1	1	'0 0 0 0 0 0 Z 0 	D	0.048400	0.048400	0.048400	0.048400	0.048400	0.048400	0.000000	0.048400	0.452502	0.280495	0.207065	0.059937	0.368309	
439000	-57.205008	153	1	1	'0 0 0 0 0 0 0 Z 	D	0.083799	0.083799	0.083799	0.083799	0.083799	0.083799	0.083799	0.000000	0.416532	0.266079	0.220049	0.097340	1.922740	
440000	-56.007436	624	1	2	'0 0 Z 0 0 Z 0 0 	D	0.152146	0.152146	0.000000	0.152146	0.152146	0.000000	0.152146	0.152146	0.376135	0.131973	0.259050	0.232842	19.818092	
441000	-56.896891	130	1	1	'0 0 0 0 0 Z 0 0 	D	0.059188	0.059188	0.059188	0.059188	0.059188	0.000000	0.059188	0.059188	0.372679	0.417794	0.036104	0.173423	27.660599	
442000	-57.055795	63	1	1	'0 0 0 0 0 Z 0 0 	D	0.064630	0.064630	0.064630	0.064630	0.064630	0.000000	0.064630	0.064630	0.359667	0.407321	0.046289	0.186723	33.536862	
443000	-54.423962	331	1	2	'0 0 0 0 0 Z 0 Z 	D	0.073057	0.073057	0.073057	0.073057	0.073057	0.000000	0.073057	0.000000	0.332020	0.397737	0.066810	0.203433	24.528055	
444000	-55.594324	624	1	1	'0 0 0 0 0 Z 0 0 	D	0.125164	0.125164	0.125164	0.125164	0.125164	0.000000	0.125164	0.125164	0.274341	0.354714	0.118393	0.252552	25.210586	
445000	-55.294550	478	1	1	'0 0 0 0 0 0 0 Z 	D	0.089414	0.089414	0.089414	0.089414	0.089414	0.089414	0.089414	0.000000	0.305042	0.265105	0.247841	0.182011	8.071525	
446000	-57.682454	399	1	2	'0 0 0 0 0 Z 0 Z 	D	0.115702	0.115702	0.115702	0.115702	0.115702	0.000000	0.115702	0.000000	0.277432	0.361606	0.106331	0.254632	1.332070	
447000	-56.884204	30	1	2	'0 0 0 0 0 0 Z Z 	D	0.081545	0.081545	0.081545	0.081545	0.081545	0.081545	0.000000	0.000000	0.428814	0.321108	0.250079	0.000000	0.158592	
448000	-57.281747	112	1	2	'0 0 0 0 0 Z 0 Z 	D	0.066391	0.066391	0.066391	0.066391	0.066391	0.000000	0.066391	0.000000	0.242676	0.384202	0.069232	0.303889	1.443765	
449000	-55.408355	98	1	1	'0 0 0 0 0 Z 0 0 	D	0.283529	0.283529	0.283529	0.283529	0.283529	0.000000	0.283529	0.283529	0.251195	0.253852	0.245092	0.249861	0.275582	
450000	-57.018392	15	1	4	'0 0 Z 0 0 Z Z Z 	D	0.064810	0.064810	0.000000	0.064810	0.064810	0.000000	0.000000	0.000000	0.823290	0.000000	0.176710	0.000000	1.586122	
451000	-57.440236	521	1	4	'0 0 Z 0 0 Z Z Z 	D	0.042062	0.042062	0.000000	0.042062	0.042062	0.000000	0.000000	0.000000	0.956230	0.000000	0.043770	0.000000	0.199840	
452000	-55.311466	784	1	3	'0 0 0 0 0 Z Z Z 	D	0.138711	0.138711	0.138711	0.138711	0.138711	0.000000	0.000000	0.000000	0.422368	0.469611	0.108021	0.000000	11.183041	
453000	-55.522353	226	1	3	'0 0 0 0 0 Z Z Z 	D	0.281782	0.281782	0.281782	0.281782	0.281782	0.000000	0.000000	0.000000	0.364696	0.296529	0.338776	0.000000	1.580910	
454000	-55.425074	271	1	4	'0 0 Z 0 0 Z Z Z 	D	0.119313	0.119313	0.000000	0.119313	0.119313	0.000000	0.000000	0.000000	0.712274	0.000000	0.287726	0.000000	0.325490	
455000	-55.911179	49	1	2	'0 0 0 0 0 Z 0 Z 	D	0.185910	0.185910	0.185910	0.185910	0.185910	0.000000	0.185910	0.000000	0.256130	0.272358	0.218489	0.253023	1.070465	
456000	-57.259130	525	1	2	'0 0 0 0 0 Z 0 Z 	D	0.061417	0.061417	0.061417	0.061417	0.061417	0.000000	0.061417	0.000000	0.398505	0.452296	0.021971	0.127228	8.836262	
457000	-61.112912	86	1	2	'0 0 0 Z Z 0 0 0 	D	0.069146	0.069146	0.069146	0.000000	0.000000	0.069146	0.069146	0.069146	0.662527	0.133189	0.024891	0.179392	6.335826	
458000	-57.975279	344	1	2	'0 0 0 0 0 Z 0 Z 	D	0.117178	0.117178	0.117178	0.117178	0.117178	0.000000	0.117178	0.000000	0.257494	0.331630	0.134915	0.275961	1.437336	
459000	-55.484917	211	1	1	'0 0 0 0 Z 0 0 0 	D	0.091946	0.091946	0.091946	0.091946	0.000000	0.091946	0.091946	0.091946	0.465146	0.354060	0.033287	0.147507	0.209054	
460000	-56.258201	461	1	3	'0 0 0 0 0 Z Z Z 	D	0.068800	0.068800	0.068800	0.068800	0.068800	0.000000	0.000000	0.000000	0.508232	0.461016	0.030752	0.000000	8.498905	
461000	-55.971403	955	1	2	'0 0 0 0 0 Z 0 Z 	D	0.080529	0.080529	0.080529	0.080529	0.080529	0.000000	0.080529	0.000000	0.371432	0.413225	0.048662	0.166680	0.658913	
462000	-56.592743	233	1	1	'0 0 0 0 0 0 Z 0 	D	0.076641	0.076641	0.076641	0.076641	0.076641	0.076641	0.000000	0.076641	0.480075	0.269716	0.199184	0.051025	0.444575	
463000	-58.069177	595	1	2	'0 0 0 0 Z Z 0 0 	D	0.078165	0.078165	0.078165	0.078165	0.000000	0.000000	0.078165	0.078165	0.376868	0.492128	0.000000	0.131004	4.665331	
464000	-54.258861	257	1	2	'0 0 0 0 0 Z 0 Z 	D	0.157420	0.157420	0.157420	0.157420	0.157420	0.000000	0.157420	0.000000	0.241615	0.318961	0.141406	0.298018	0.312655	
465000	-54.999048	331	1	0	'0 0 0 0 0 0 0 0 	I	0.079248	0.079248	0.079248	0.079248	0.079248	0.079248	0.079248	0.079248	0.369708	0.244294	0.232420	0.153578	3.778781	
466000	-57.836885	202	1	0	'0 0 0 0 0 0 0 0 	I	0.053396	0.053396	0.053396	0.053396	0.053396	0.053396	0.053396	0.053396	0.451747	0.259692	0.183229	0.105331	0.811648	
467000	-57.697292	334	1	1	'0 0 0 0 0 Z 0 0 	D	0.077457	0.077457	0.077457	0.077457	0.077457	0.000000	0.077457	0.077457	0.383445	0.410761	0.049926	0.155868	1.051588	
468000	-55.854234	748	1	1	'0 0 0 0 0 Z 0 0 	D	0.120098	0.120098	0.120098	0.120098	0.120098	0.000000	0.120098	0.120098	0.331919	0.350708	0.116078	0.201295	0.321696	
469000	-59.606713	799	1	2	'0 0 0 Z Z 0 0 0 	D	0.098722	0.098722	0.098722	0.000000	0.000000	0.098722	0.098722	0.098722	0.678003	0.168502	0.021836	0.131660	1.200025	
470000	-56.855070	165	1	1	'0 0 0 0 0 Z 0 0 	D	0.213291	0.213291	0.213291	0.213291	0.213291	0.000000	0.213291	0.213291	0.252605	0.258016	0.239797	0.249581	2.793495	
471000	-56.732169	270	1	1	'0 0 0 0 0 0 0 Z 	D	0.225333	0.225333	0.225333	0.225333	0.225333	0.225333	0.225333	0.000000	0.272346	0.252584	0.253886	0.221183	23.065639	
472000	-56.385420	675	1	1	'0 0 Z 0 0 0 0 0 	D	0.076200	0.076200	0.000000	0.076200	0.076200	0.076200	0.076200	0.076200	0.557667	0.020771	0.314323	0.107239	36.195359	
473000	-55.241110	590	1	1	'0 0 0 0 0 0 0 Z 	D	0.089239	0.089239	0.089239	0.089239	0.089239	0.089239	0.089239	0.000000	0.364406	0.259493	0.247830	0.128271	58.128694	
474000	-58.231856	910	1	3	'0 0 0 0 0 Z Z Z 	D	0.140957	0.140957	0.140957	0.140957	0.140957	0.000000	0.000000	0.000000	0.413704	0.398804	0.187492	0.000000	44.583455	
475000	-55.237529	179	1	3	'0 0 0 0 0 Z Z Z 	D	0.136473	0.136473	0.136473	0.136473	0.136473	0.000000	0.000000	0.000000	0.409010	0.448094	0.142896	0.000000	54.973832	
476000	-55.246398	793	1	2	'0 0 0 0 0 0 Z Z 	D	0.085555	0.085555	0.085555	0.085555	0.085555	0.085555	0.000000	0.000000	0.430888	0.308568	0.260544	0.000000	51.271466	
477000	-56.353880	709	1	2	'0 0 0 0 0 Z 0 Z 	D	0.081553	0.081553	0.081553	0.081553	0.081553	0.000000	0.081553	0.000000	0.325174	0.403503	0.064287	0.207037	42.480478	
478000	-57.240341	65	1	0	'0 0 0 0 0 0 0 0 	I	0.062960	0.062960	0.062960	0.062960	0.062960	0.062960	0.062960	0.062960	0.446772	0.280861	0.167235	0.105131	56.192600	
479000	-58.109032	468	1	2	'0 0 Z 0 Z 0 0 0 	D	0.046274	0.046274	0.000000	0.046274	0.000000	0.046274	0.046274	0.046274	1.000000	0.000000	0.000000	0.000000	43.555611	
480000	-55.928684	361	1	3	'0 0 0 0 0 Z Z Z 	D	0.389993	0.389993	0.389993	0.389993	0.389993	0.000000	0.000000	0.000000	0.361375	0.251657	0.386968	0.000000	22.584128	
481000	-55.710417	483	1	2	'0 0 0 0 0 Z 0 Z 	D	0.295082	0.295082	0.295082	0.295082	0.295082	0.000000	0.295082	0.000000	0.254484	0.253811	0.246872	0.244833	17.328239	
482000	-54.576459	158	1	1	'0 0 0 0 0 0 0 Z 	D	0.095899	0.095899	0.095899	0.095899	0.095899	0.095899	0.095899	0.000000	0.343903	0.264828	0.245375	0.145895	0.211183	
483000	-55.896592	950	1	2	'0 0 0 0 0 Z 0 Z 	D	0.085224	0.085224	0.085224	0.085224	0.085224	0.000000	0.085224	0.000000	0.404902	0.426380	0.031316	0.137401	0.055295	
484000	-55.283213	936	1	1	'0 0 0 0 0 0 Z 0 	D	0.093609	0.093609	0.093609	0.093609	0.093609	0.093609	0.000000	0.093609	0.352762	0.271236	0.246515	0.129487	4.987000	
485000	-55.857188	864	1	1	'0 0 0 0 Z 0 0 0 	D	0.112725	0.112725	0.112725	0.112725	0.000000	0.112725	0.112725	0.112725	0.390515	0.350883	0.073160	0.185441	2.528939	
486000	-54.535619	9	1	3	'0 0 0 0 0 Z Z Z 	D	0.151297	0.151297	0.151297	0.151297	0.151297	0.000000	0.000000	0.000000	0.363762	0.455588	0.180650	0.000000	2.073295	
487000	-58.690330	487	1	2	'0 0 0 0 0 0 Z Z 	D	0.133692	0.133692	0.133692	0.133692	0.133692	0.133692	0.000000	0.000000	0.452280	0.293017	0.254703	0.000000	2.390707	
488000	-55.428418	992	1	2	'0 0 0 0 0 0 Z Z 	D	0.161889	0.161889	0.161889	0.161889	0.161889	0.161889	0.000000	0.000000	0.385902	0.326607	0.287491	0.000000	0.230056	
489000	-55.736244	4	1	2	'0 0 0 0 0 Z 0 Z 	D	0.114822	0.114822	0.114822	0.114822	0.114822	0.000000	0.114822	0.000000	0.292757	0.331958	0.146425	0.228860	0.129106	
490000	-58.898504	62	1	3	'0 0 0 0 0 Z Z Z 	D	0.536894	0.536894	0.536894	0.536894	0.536894	0.000000	0.000000	0.000000	0.359575	0.230322	0.410103	0.000000	0.775020	
491000	-56.664166	216	1	2	'0 0 0 0 0 Z 0 Z 	D	0.218908	0.218908	0.218908	0.218908	0.218908	0.000000	0.218908	0.000000	0.244975	0.267005	0.218509	0.269511	4.351244	
492000	-57.552714	691	1	2	'0 0 0 0 0 0 Z Z 	D	0.066477	0.066477	0.066477	0.066477	0.066477	0.066477	0.000000	0.000000	0.526630	0.296780	0.176590	0.000000	0.180076	
493000	-54.540510	973	1	1	'0 0 0 0 0 0 0 Z 	D	0.139145	0.139145	0.139145	0.139145	0.139145	0.139145	0.139145	0.000000	0.326699	0.260287	0.252665	0.160350	3.278618	
494000	-54.464495	243	1	2	'0 0 0 0 0 Z 0 Z 	D	0.189928	0.189928	0.189928	0.189928	0.189928	0.000000	0.189928	0.000000	0.239620	0.313957	0.146671	0.299751	1.824137	
495000	-55.519014	762	1	2	'0 0 0 0 0 Z 0 Z 	D	0.115121	0.115121	0.115121	0.115121	0.115121	0.000000	0.115121	0.000000	0.238078	0.338892	0.114562	0.308467	0.163311	
496000	-54.276392	624	1	2	'0 0 0 0 0 Z 0 Z 	D	0.166033	0.166033	0.166033	0.166033	0.166033	0.000000	0.166033	0.000000	0.237506	0.323023	0.133692	0.305780	3.170671	
497000	-55.010674	170	1	2	'0 0 0 0 0 0 Z Z 	D	0.093245	0.093245	0.093245	0.093245	0.093245	0.093245	0.000000	0.000000	0.401068	0.323877	0.275055	0.000000	0.487868	
498000	-57.964702	430	1	3	'0 0 0 0 0 Z Z Z 	D	0.059563	0.059563	0.059563	0.059563	0.059563	0.000000	0.000000	0.000000	0.458287	0.519905	0.021808	0.000000	11.440132	
499000	-58.306368	250	1	1	'0 Z 0 0 0 0 0 0 	D	0.123172	0.000000	0.123172	0.123172	0.123172	0.123172	0.123172	0.123172	0.055234	0.162425	0.407385	0.374956	3.387015	
500000	-57.452425	651	1	2	'0 0 0 0 0 Z 0 Z 	D	0.089315	0.089315	0.089315	0.089315	0.089315	0.000000	0.089315	0.000000	0.329211	0.417763	0.050043	0.202983	4.912660	
501000	-55.412621	380	1	2	'0 0 0 0 0 Z 0 Z 	D	0.108082	0.108082	0.108082	0.108082	0.108082	0.000000	0.108082	0.000000	0.245361	0.389515	0.065618	0.299507	5.338911	
502000	-55.891469	262	1	1	'0 0 0 0 0 0 0 Z 	D	0.036458	0.036458	0.036458	0.036458	0.036458	0.036458	0.036458	0.000000	0.438115	0.276130	0.193624	0.092131	3.117246	
503000	-58.815840	339	1	2	'0 0 0 0 0 0 Z Z 	D	0.110568	0.110568	0.110568	0.110568	0.110568	0.110568	0.000000	0.000000	0.415647	0.313393	0.270960	0.000000	13.607556	
504000	-56.296587	857	1	3	'0 0 0 0 0 Z Z Z 	D	0.087782	0.087782	0.087782	0.087782	0.087782	0.000000	0.000000	0.000000	0.390310	0.511716	0.097974	0.000000	30.403061	
505000	-58.659973	410	1	3	'0 0 0 0 Z Z 0 Z 	D	0.042718	0.042718	0.042718	0.042718	0.000000	0.000000	0.042718	0.000000	0.362641	0.481145	0.000000	0.156215	41.530767	
506000	-55.194453	805	1	1	'0 0 0 0 0 0 0 Z 	D	0.109663	0.109663	0.109663	0.109663	0.109663	0.109663	0.109663	0.000000	0.303320	0.263414	0.249675	0.183590	38.496463	
507000	-56.267542	548	1	3	'0 0 0 0 0 Z Z Z 	D	0.173177	0.173177	0.173177	0.173177	0.173177	0.000000	0.000000	0.000000	0.366141	0.353553	0.280306	0.000000	26.385552	
508000	-57.747427	85	1	2	'0 0 0 0 0 Z 0 Z 	D	0.080426	0.080426	0.080426	0.080426	0.080426	0.000000	0.080426	0.000000	0.306049	0.410322	0.058235	0.225394	11.666424	
509000	-55.688409	854	1	0	'0 0 0 0 0 0 0 0 	I	0.080353	0.080353	0.080353	0.080353	0.080353	0.080353	0.080353	0.080353	0.439336	0.245982	0.201733	0.112949	9.504777	
510000	-55.035209	170	1	1	'0 0 0 0 0 0 0 Z 	D	0.084042	0.084042	0.084042	0.084042	0.084042	0.084042	0.084042	0.000000	0.342868	0.269810	0.239359	0.147963	1.371321	
511000	-57.935928	148	1	4	'0 0 Z 0 0 Z Z Z 	D	0.062714	0.062714	0.000000	0.062714	0.062714	0.000000	0.000000	0.000000	0.939684	0.000000	0.060316	0.000000	2.815505	
512000	-55.038102	936	1	1	'0 0 0 0 0 0 Z 0 	D	0.074169	0.074169	0.074169	0.074169	0.074169	0.074169	0.000000	0.074169	0.371683	0.278309	0.239889	0.110118	4.142266	
513000	-58.710258	487	1	3	'0 0 Z 0 Z 0 Z 0 	D	0.086082	0.086082	0.000000	0.086082	0.000000	0.086082	0.000000	0.086082	1.000000	0.000000	0.000000	0.000000	24.396985	
514000	-55.307969	675	1	2	'0 0 0 0 0 Z 0 Z 	D	0.091727	0.091727	0.091727	0.091727	0.091727	0.000000	0.091727	0.000000	0.314672	0.389809	0.076708	0.218811	24.483590	
515000	-57.047068	677	1	4	'0 Z 0 0 0 Z Z Z 	D	0.269153	0.000000	0.269153	0.269153	0.269153	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	7.040105	
516000	-56.934412	518	1	1	'0 0 Z 0 0 0 0 0 	D	0.108325	0.108325	0.000000	0.108325	0.108325	0.108325	0.108325	0.108325	0.567824	0.019773	0.309334	0.103070	9.369194	
517000	-57.102214	337	1	2	'0 0 0 0 0 Z 0 Z 	D	0.043232	0.043232	0.043232	0.043232	0.043232	0.000000	0.043232	0.000000	0.319013	0.457668	0.029162	0.194157	1.295356	
518000	-63.036347	567	1	4	'0 0 Z 0 0 Z Z Z 	D	0.502094	0.502094	0.000000	0.502094	0.502094	0.000000	0.000000	0.000000	0.393572	0.000000	0.606428	0.000000	4.494683	
519000	-58.834097	827	1	1	'0 0 0 0 0 0 0 Z 	D	0.077029	0.077029	0.077029	0.077029	0.077029	0.077029	0.077029	0.000000	0.470477	0.250822	0.210328	0.068373	1.673104	
520000	-58.238957	558	1	1	'0 0 0 0 0 Z 0 0 	D	0.061826	0.061826	0.061826	0.061826	0.061826	0.000000	0.061826	0.061826	0.340389	0.474064	0.020838	0.164709	1.099712	
521000	-56.527733	226	1	1	'0 0 0 0 0 0 0 Z 	D	0.226446	0.226446	0.226446	0.226446	0.226446	0.226446	0.226446	0.000000	0.275849	0.252433	0.255287	0.216431	1.372906	
522000	-54.767591	298	1	2	'0 0 0 0 0 Z 0 Z 	D	0.110275	0.110275	0.110275	0.110275	0.110275	0.000000	0.110275	0.000000	0.267297	0.348216	0.117219	0.267268	0.273247	
523000	-56.062438	271	1	2	'0 0 Z 0 0 Z 0 0 	D	0.161898	0.161898	0.000000	0.161898	0.161898	0.000000	0.161898	0.161898	0.357399	0.136952	0.273875	0.231775	2.008948	
