Options:
Model:                           Discrete: Dependent
Tree File Name:                  55Nepenthes1000trees_nexus.tre
Data File Name:                  LL1=2_LA1=0.txt
Log File Name:                   LL1=2_LA1=0.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1462389226
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   LL1=2_LA1=0.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           None
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - Hyper Prior exp (0.00,100.00) 
Tree Information
     Trees:                      1000
     Taxa:                       55
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	RJRates - Mean	
778000	-59.229316	598	1	1	'0 0 0 0 0 0 0 Z 	D	0.071644	0.071644	0.071644	0.071644	0.071644	0.071644	0.071644	0.000000	0.482958	0.231706	0.218698	0.066638	1.795217	
779000	-61.551992	124	1	1	'0 0 0 0 0 0 0 Z 	D	0.041218	0.041218	0.041218	0.041218	0.041218	0.041218	0.041218	0.000000	0.469072	0.255641	0.200406	0.074881	3.365928	
780000	-59.273001	426	1	1	'0 0 0 0 0 0 0 Z 	D	0.076876	0.076876	0.076876	0.076876	0.076876	0.076876	0.076876	0.000000	0.404723	0.253698	0.236867	0.104712	2.726307	
781000	-61.687544	43	1	1	'0 0 0 0 0 0 0 Z 	D	0.060945	0.060945	0.060945	0.060945	0.060945	0.060945	0.060945	0.000000	0.407188	0.267979	0.218600	0.106233	0.166079	
782000	-62.103628	182	1	1	'0 0 0 Z 0 0 0 0 	D	0.055769	0.055769	0.055769	0.000000	0.055769	0.055769	0.055769	0.055769	0.463858	0.040449	0.348084	0.147609	4.232210	
783000	-61.168644	896	1	0	'0 0 0 0 0 0 0 0 	I	0.051761	0.051761	0.051761	0.051761	0.051761	0.051761	0.051761	0.051761	0.413844	0.261694	0.198770	0.125692	2.289407	
784000	-59.496961	65	1	0	'0 0 0 0 0 0 0 0 	I	0.076090	0.076090	0.076090	0.076090	0.076090	0.076090	0.076090	0.076090	0.437132	0.262826	0.187380	0.112662	1.026333	
785000	-61.866751	206	1	2	'0 0 0 0 Z Z 0 0 	D	0.065224	0.065224	0.065224	0.065224	0.000000	0.000000	0.065224	0.065224	0.359588	0.532156	0.000000	0.108257	18.740428	
786000	-62.173842	575	1	1	'0 0 0 0 Z 0 0 0 	D	0.083420	0.083420	0.083420	0.083420	0.000000	0.083420	0.083420	0.083420	0.509629	0.363772	0.016791	0.109808	6.984929	
787000	-62.602924	498	1	3	'0 0 Z 0 Z 0 0 Z 	D	0.070126	0.070126	0.000000	0.070126	0.000000	0.070126	0.070126	0.000000	1.000000	0.000000	0.000000	0.000000	16.550787	
788000	-62.503299	578	1	3	'0 0 0 Z 0 0 Z Z 	D	0.112407	0.112407	0.112407	0.000000	0.112407	0.112407	0.000000	0.000000	0.415848	0.119846	0.464305	0.000000	13.107861	
789000	-58.381719	468	1	1	'0 0 0 0 0 0 0 Z 	D	0.060167	0.060167	0.060167	0.060167	0.060167	0.060167	0.060167	0.000000	0.486640	0.233246	0.213405	0.066710	8.378452	
790000	-60.183662	415	1	3	'0 0 0 0 0 Z Z Z 	D	0.089209	0.089209	0.089209	0.089209	0.089209	0.000000	0.000000	0.000000	0.449441	0.496778	0.053781	0.000000	1.150876	
791000	-63.255661	258	1	1	'0 Z 0 0 0 0 0 0 	D	0.220182	0.000000	0.220182	0.220182	0.220182	0.220182	0.220182	0.220182	0.207479	0.247673	0.262633	0.282215	1.996667	
792000	-62.195804	740	1	1	'0 0 0 Z 0 0 0 0 	D	0.056302	0.056302	0.056302	0.000000	0.056302	0.056302	0.056302	0.056302	0.459321	0.050441	0.337850	0.152388	0.126741	
793000	-61.552453	990	1	3	'0 0 0 0 0 Z Z Z 	D	0.064388	0.064388	0.064388	0.064388	0.064388	0.000000	0.000000	0.000000	0.455381	0.516746	0.027873	0.000000	0.072807	
794000	-60.319765	934	1	2	'0 0 0 0 0 Z 0 Z 	D	0.082279	0.082279	0.082279	0.082279	0.082279	0.000000	0.082279	0.000000	0.268960	0.364607	0.102395	0.264039	6.047701	
795000	-61.077314	368	1	1	'0 0 0 0 Z 0 0 0 	D	0.110096	0.110096	0.110096	0.110096	0.000000	0.110096	0.110096	0.110096	0.480541	0.361396	0.026604	0.131458	1.512617	
796000	-61.160704	3	1	1	'0 0 0 0 Z 0 0 0 	D	0.048560	0.048560	0.048560	0.048560	0.000000	0.048560	0.048560	0.048560	0.604217	0.323709	0.003431	0.068642	0.446495	
797000	-60.091808	806	1	1	'0 0 0 0 0 0 0 Z 	D	0.072186	0.072186	0.072186	0.072186	0.072186	0.072186	0.072186	0.000000	0.364293	0.262526	0.241984	0.131198	1.334789	
798000	-61.011808	387	1	2	'0 0 0 0 0 Z 0 Z 	D	0.085761	0.085761	0.085761	0.085761	0.085761	0.000000	0.085761	0.000000	0.343908	0.397698	0.076121	0.182273	2.328727	
799000	-61.480126	191	1	3	'0 0 0 0 Z Z 0 Z 	D	0.064791	0.064791	0.064791	0.064791	0.000000	0.000000	0.064791	0.000000	0.315612	0.509102	0.000000	0.175286	27.833805	
800000	-61.324045	275	1	1	'0 0 0 0 Z 0 0 0 	D	0.069101	0.069101	0.069101	0.069101	0.000000	0.069101	0.069101	0.069101	0.533471	0.348101	0.014999	0.103429	15.741718	
801000	-59.912894	869	1	1	'0 0 0 0 0 0 0 Z 	D	0.049235	0.049235	0.049235	0.049235	0.049235	0.049235	0.049235	0.000000	0.510529	0.248161	0.183295	0.058015	0.082191	
802000	-62.123696	968	1	1	'0 0 0 0 0 Z 0 0 	D	0.103157	0.103157	0.103157	0.103157	0.103157	0.000000	0.103157	0.103157	0.348421	0.366165	0.096441	0.188974	9.234561	
803000	-61.480265	128	1	1	'0 0 0 0 0 0 Z 0 	D	0.045799	0.045799	0.045799	0.045799	0.045799	0.045799	0.000000	0.045799	0.459324	0.308337	0.186957	0.045383	0.247312	
804000	-59.983152	113	1	0	'0 0 0 0 0 0 0 0 	I	0.054604	0.054604	0.054604	0.054604	0.054604	0.054604	0.054604	0.054604	0.400000	0.267434	0.199310	0.133256	16.607402	
805000	-59.187069	459	1	3	'0 0 0 0 0 Z Z Z 	D	0.091233	0.091233	0.091233	0.091233	0.091233	0.000000	0.000000	0.000000	0.448264	0.481533	0.070203	0.000000	13.159192	
806000	-60.266965	49	1	1	'0 0 0 0 0 0 Z 0 	D	0.262579	0.262579	0.262579	0.262579	0.262579	0.262579	0.000000	0.262579	0.259641	0.251832	0.250927	0.237600	16.108951	
807000	-61.614003	834	1	3	'0 0 0 0 0 Z Z Z 	D	0.099012	0.099012	0.099012	0.099012	0.099012	0.000000	0.000000	0.000000	0.426624	0.452450	0.120927	0.000000	11.071253	
808000	-60.201430	680	1	1	'0 0 0 0 0 0 0 Z 	D	0.094062	0.094062	0.094062	0.094062	0.094062	0.094062	0.094062	0.000000	0.412741	0.258178	0.226930	0.102151	5.316033	
809000	-59.680456	310	1	3	'0 0 0 0 0 Z Z Z 	D	0.139925	0.139925	0.139925	0.139925	0.139925	0.000000	0.000000	0.000000	0.401429	0.503478	0.095093	0.000000	0.056833	
810000	-62.031125	788	1	4	'0 0 0 Z Z 0 Z Z 	D	0.310833	0.310833	0.310833	0.000000	0.000000	0.310833	0.000000	0.000000	0.431844	0.568156	0.000000	0.000000	0.189607	
811000	-59.296168	887	1	2	'0 0 0 0 0 0 Z Z 	D	0.071159	0.071159	0.071159	0.071159	0.071159	0.071159	0.000000	0.000000	0.429612	0.295096	0.275292	0.000000	0.798187	
812000	-62.266658	906	1	1	'0 0 0 0 0 0 0 Z 	D	0.199356	0.199356	0.199356	0.199356	0.199356	0.199356	0.199356	0.000000	0.285985	0.258258	0.251007	0.204750	0.563675	
813000	-59.711905	944	1	1	'0 0 0 0 Z 0 0 0 	D	0.078975	0.078975	0.078975	0.078975	0.000000	0.078975	0.078975	0.078975	0.529308	0.342769	0.016088	0.111835	3.272931	
814000	-64.660699	438	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	1.068911	1.068911	1.068911	1.068911	1.068911	1.068911	1.068911	0.250000	0.250000	0.250000	0.250000	2.775824	
815000	-61.062237	955	1	3	'0 0 0 0 Z Z 0 Z 	D	0.107576	0.107576	0.107576	0.107576	0.000000	0.000000	0.107576	0.000000	0.272748	0.465416	0.000000	0.261837	8.923071	
816000	-62.506750	990	1	1	'0 0 0 Z 0 0 0 0 	D	0.076696	0.076696	0.076696	0.000000	0.076696	0.076696	0.076696	0.076696	0.428201	0.053084	0.354281	0.164434	18.691485	
817000	-61.194665	43	1	0	'0 0 0 0 0 0 0 0 	I	0.090969	0.090969	0.090969	0.090969	0.090969	0.090969	0.090969	0.090969	0.347144	0.262943	0.221863	0.168050	22.488692	
818000	-59.333761	273	1	2	'0 0 0 0 0 0 Z Z 	D	0.069665	0.069665	0.069665	0.069665	0.069665	0.069665	0.000000	0.000000	0.502291	0.263688	0.234021	0.000000	34.818104	
819000	-60.421602	922	1	1	'0 0 0 0 0 0 0 Z 	D	0.062754	0.062754	0.062754	0.062754	0.062754	0.062754	0.062754	0.000000	0.396667	0.260067	0.232998	0.110268	34.122319	
820000	-60.904847	975	1	1	'0 0 0 Z 0 0 0 0 	D	0.046111	0.046111	0.046111	0.000000	0.046111	0.046111	0.046111	0.046111	0.510681	0.033382	0.338459	0.117478	30.701409	
821000	-58.822695	554	1	1	'0 0 0 0 0 0 0 Z 	D	0.068501	0.068501	0.068501	0.068501	0.068501	0.068501	0.068501	0.000000	0.392200	0.256409	0.239796	0.111595	17.321435	
822000	-58.704246	98	1	1	'0 0 0 0 0 0 Z 0 	D	0.266949	0.266949	0.266949	0.266949	0.266949	0.266949	0.000000	0.266949	0.266192	0.253639	0.251177	0.228992	13.114971	
823000	-62.309911	788	1	1	'0 0 0 Z 0 0 0 0 	D	0.529118	0.529118	0.529118	0.000000	0.529118	0.529118	0.529118	0.529118	0.250015	0.249888	0.250089	0.250007	4.164588	
824000	-60.188436	874	1	2	'0 0 0 0 0 0 Z Z 	D	0.058074	0.058074	0.058074	0.058074	0.058074	0.058074	0.000000	0.000000	0.493455	0.286749	0.219796	0.000000	2.440767	
825000	-60.852377	326	1	3	'0 0 0 0 0 Z Z Z 	D	0.053335	0.053335	0.053335	0.053335	0.053335	0.000000	0.000000	0.000000	0.444383	0.531052	0.024565	0.000000	16.024230	
826000	-61.866348	79	1	1	'0 0 0 0 Z 0 0 0 	D	0.043715	0.043715	0.043715	0.043715	0.000000	0.043715	0.043715	0.043715	0.574252	0.341567	0.004207	0.079973	7.119132	
827000	-59.235291	925	1	1	'0 0 0 0 0 0 Z 0 	D	0.081108	0.081108	0.081108	0.081108	0.081108	0.081108	0.000000	0.081108	0.380044	0.275641	0.238459	0.105855	1.900562	
828000	-60.512739	302	1	1	'0 0 0 0 0 0 Z 0 	D	0.088019	0.088019	0.088019	0.088019	0.088019	0.088019	0.000000	0.088019	0.415204	0.285015	0.222034	0.077747	3.350892	
829000	-60.050119	99	1	1	'0 0 0 0 0 0 0 Z 	D	0.068627	0.068627	0.068627	0.068627	0.068627	0.068627	0.068627	0.000000	0.470817	0.248372	0.206940	0.073871	4.583552	
830000	-60.634330	568	1	3	'0 0 0 Z 0 0 Z Z 	D	0.069054	0.069054	0.069054	0.000000	0.069054	0.069054	0.000000	0.000000	0.405155	0.110494	0.484351	0.000000	2.554691	
831000	-62.225261	131	1	1	'0 0 Z 0 0 0 0 0 	D	0.046262	0.046262	0.000000	0.046262	0.046262	0.046262	0.046262	0.046262	0.754834	0.001225	0.213488	0.030453	5.063873	
832000	-60.159484	840	1	2	'0 0 0 0 0 0 Z Z 	D	0.074370	0.074370	0.074370	0.074370	0.074370	0.074370	0.000000	0.000000	0.453222	0.288377	0.258401	0.000000	0.034581	
833000	-59.521873	75	1	2	'0 0 0 0 0 Z 0 Z 	D	0.073012	0.073012	0.073012	0.073012	0.073012	0.000000	0.073012	0.000000	0.424528	0.406588	0.037718	0.131166	2.441127	
834000	-60.702751	642	1	1	'0 0 0 0 0 0 Z 0 	D	0.083461	0.083461	0.083461	0.083461	0.083461	0.083461	0.000000	0.083461	0.452655	0.276067	0.210220	0.061058	0.048801	
835000	-60.563122	318	1	1	'0 0 0 0 0 0 0 Z 	D	0.090953	0.090953	0.090953	0.090953	0.090953	0.090953	0.090953	0.000000	0.375930	0.255998	0.247999	0.120073	3.883876	
836000	-60.207759	371	1	2	'0 0 0 0 0 Z 0 Z 	D	0.547646	0.547646	0.547646	0.547646	0.547646	0.000000	0.547646	0.000000	0.252512	0.247862	0.255425	0.244201	1.324796	
837000	-58.630652	788	1	2	'0 0 0 0 0 Z 0 Z 	D	0.360734	0.360734	0.360734	0.360734	0.360734	0.000000	0.360734	0.000000	0.253051	0.250360	0.251589	0.245000	4.451047	
838000	-60.127948	77	1	1	'0 0 0 0 0 0 Z 0 	D	0.060026	0.060026	0.060026	0.060026	0.060026	0.060026	0.000000	0.060026	0.465430	0.293633	0.192444	0.048493	9.629128	
839000	-62.594569	933	1	1	'0 0 0 0 0 0 0 Z 	D	0.100751	0.100751	0.100751	0.100751	0.100751	0.100751	0.100751	0.000000	0.415988	0.253870	0.236661	0.093481	0.190096	
840000	-60.039128	361	1	0	'0 0 0 0 0 0 0 0 	I	0.177365	0.177365	0.177365	0.177365	0.177365	0.177365	0.177365	0.177365	0.260676	0.253262	0.246537	0.239525	0.971195	
841000	-62.771988	260	1	1	'0 0 0 0 Z 0 0 0 	D	0.087735	0.087735	0.087735	0.087735	0.000000	0.087735	0.087735	0.087735	0.472737	0.359970	0.031872	0.135420	11.637312	
842000	-61.720823	872	1	1	'0 0 0 0 0 0 Z 0 	D	0.059949	0.059949	0.059949	0.059949	0.059949	0.059949	0.000000	0.059949	0.425154	0.309808	0.204012	0.061026	21.506030	
843000	-58.989315	468	1	3	'0 0 0 0 0 Z Z Z 	D	0.077654	0.077654	0.077654	0.077654	0.077654	0.000000	0.000000	0.000000	0.463811	0.469965	0.066224	0.000000	17.849982	
844000	-60.924591	342	1	2	'0 0 0 0 0 Z 0 Z 	D	0.103878	0.103878	0.103878	0.103878	0.103878	0.000000	0.103878	0.000000	0.329180	0.374534	0.101769	0.194517	17.854167	
845000	-62.289634	879	1	4	'0 Z 0 0 0 Z Z Z 	D	0.234233	0.000000	0.234233	0.234233	0.234233	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	21.269198	
846000	-60.891152	727	1	2	'0 0 0 0 0 Z 0 Z 	D	0.054413	0.054413	0.054413	0.054413	0.054413	0.000000	0.054413	0.000000	0.358096	0.416688	0.053723	0.171493	18.366799	
847000	-59.633159	745	1	1	'0 0 0 0 0 0 0 Z 	D	0.103920	0.103920	0.103920	0.103920	0.103920	0.103920	0.103920	0.000000	0.480424	0.229147	0.223874	0.066556	4.455705	
848000	-64.998808	41	1	2	'0 0 0 0 0 0 Z Z 	D	0.112363	0.112363	0.112363	0.112363	0.112363	0.112363	0.000000	0.000000	0.486624	0.268736	0.244640	0.000000	7.464707	
849000	-60.626278	593	1	3	'0 0 0 0 Z Z 0 Z 	D	0.093123	0.093123	0.093123	0.093123	0.000000	0.000000	0.093123	0.000000	0.277252	0.465631	0.000000	0.257117	4.982826	
850000	-60.902841	998	1	2	'0 0 0 0 0 Z 0 Z 	D	0.096228	0.096228	0.096228	0.096228	0.096228	0.000000	0.096228	0.000000	0.311024	0.352157	0.123126	0.213693	2.081134	
851000	-60.010959	877	1	1	'0 0 0 0 0 0 Z 0 	D	0.058050	0.058050	0.058050	0.058050	0.058050	0.058050	0.000000	0.058050	0.423460	0.282530	0.220370	0.073640	2.347154	
852000	-59.706179	689	1	3	'0 0 0 0 0 Z Z Z 	D	0.073290	0.073290	0.073290	0.073290	0.073290	0.000000	0.000000	0.000000	0.413352	0.518739	0.067909	0.000000	12.817860	
853000	-62.783407	151	1	1	'0 0 0 0 0 0 Z 0 	D	0.033521	0.033521	0.033521	0.033521	0.033521	0.033521	0.000000	0.033521	0.500437	0.348880	0.131255	0.019429	26.704097	
854000	-61.827407	375	1	3	'0 0 0 0 Z Z 0 Z 	D	0.106572	0.106572	0.106572	0.106572	0.000000	0.000000	0.106572	0.000000	0.320809	0.466952	0.000000	0.212239	15.054231	
855000	-61.127702	368	1	1	'0 0 0 0 0 Z 0 0 	D	0.126903	0.126903	0.126903	0.126903	0.126903	0.000000	0.126903	0.126903	0.306338	0.373823	0.103410	0.216429	0.194000	
856000	-60.654288	454	1	2	'0 0 0 0 0 Z 0 Z 	D	0.073821	0.073821	0.073821	0.073821	0.073821	0.000000	0.073821	0.000000	0.377060	0.400835	0.067773	0.154332	0.323703	
857000	-61.302794	732	1	1	'0 0 0 0 0 Z 0 0 	D	0.066909	0.066909	0.066909	0.066909	0.066909	0.000000	0.066909	0.066909	0.358358	0.421270	0.056954	0.163418	4.567931	
858000	-60.512654	395	1	1	'0 0 0 0 0 Z 0 0 	D	0.079006	0.079006	0.079006	0.079006	0.079006	0.000000	0.079006	0.079006	0.330667	0.428395	0.054956	0.185982	17.388353	
859000	-60.343211	316	1	3	'0 0 0 0 0 Z Z Z 	D	0.088099	0.088099	0.088099	0.088099	0.088099	0.000000	0.000000	0.000000	0.442670	0.491705	0.065626	0.000000	33.331307	
860000	-60.257071	844	1	2	'0 0 0 0 0 0 Z Z 	D	0.062573	0.062573	0.062573	0.062573	0.062573	0.062573	0.000000	0.000000	0.529737	0.270293	0.199969	0.000000	29.530578	
861000	-60.684068	740	1	2	'0 0 0 0 0 Z 0 Z 	D	0.064113	0.064113	0.064113	0.064113	0.064113	0.000000	0.064113	0.000000	0.404463	0.429025	0.046419	0.120092	25.087861	
862000	-59.546164	433	1	2	'0 0 0 0 0 0 Z Z 	D	0.080480	0.080480	0.080480	0.080480	0.080480	0.080480	0.000000	0.000000	0.466551	0.275721	0.257729	0.000000	9.422571	
863000	-59.001328	761	1	1	'0 0 0 0 0 0 0 Z 	D	0.062489	0.062489	0.062489	0.062489	0.062489	0.062489	0.062489	0.000000	0.439924	0.256450	0.216421	0.087204	1.945202	
864000	-61.976667	111	1	3	'0 0 0 Z 0 0 Z Z 	D	0.055716	0.055716	0.055716	0.000000	0.055716	0.055716	0.000000	0.000000	0.601659	0.038935	0.359406	0.000000	0.497832	
865000	-59.890116	391	1	1	'0 0 0 0 0 0 Z 0 	D	0.085543	0.085543	0.085543	0.085543	0.085543	0.085543	0.000000	0.085543	0.425550	0.279833	0.220161	0.074456	2.715119	
866000	-59.964091	637	1	0	'0 0 0 0 0 0 0 0 	I	0.116545	0.116545	0.116545	0.116545	0.116545	0.116545	0.116545	0.116545	0.340574	0.254592	0.231659	0.173175	8.432965	
867000	-60.662628	511	1	2	'0 0 0 0 0 Z 0 Z 	D	0.080328	0.080328	0.080328	0.080328	0.080328	0.000000	0.080328	0.000000	0.379348	0.407341	0.064013	0.149298	31.544603	
868000	-60.863783	949	1	3	'0 0 0 0 0 Z Z Z 	D	0.054981	0.054981	0.054981	0.054981	0.054981	0.000000	0.000000	0.000000	0.409104	0.530300	0.060596	0.000000	31.392427	
869000	-60.614428	460	1	3	'0 0 0 0 0 Z Z Z 	D	0.075267	0.075267	0.075267	0.075267	0.075267	0.000000	0.000000	0.000000	0.400424	0.532400	0.067176	0.000000	18.245764	
870000	-59.224957	98	1	1	'0 0 0 0 0 Z 0 0 	D	0.378113	0.378113	0.378113	0.378113	0.378113	0.000000	0.378113	0.378113	0.250206	0.251195	0.248495	0.250104	12.689609	
871000	-62.053567	110	1	1	'0 0 0 0 0 Z 0 0 	D	0.073338	0.073338	0.073338	0.073338	0.073338	0.000000	0.073338	0.073338	0.409374	0.389438	0.050912	0.150277	6.084694	
872000	-63.603181	50	1	2	'0 0 0 0 Z Z 0 0 	D	0.045521	0.045521	0.045521	0.045521	0.000000	0.000000	0.045521	0.045521	0.419769	0.471772	0.000000	0.108459	8.167468	
873000	-61.033313	459	1	3	'0 0 0 0 0 Z Z Z 	D	0.053236	0.053236	0.053236	0.053236	0.053236	0.000000	0.000000	0.000000	0.452485	0.526209	0.021306	0.000000	10.241290	
874000	-59.994561	267	1	1	'0 0 0 0 0 0 Z 0 	D	0.071099	0.071099	0.071099	0.071099	0.071099	0.071099	0.000000	0.071099	0.419951	0.286706	0.219076	0.074268	15.709301	
875000	-59.232674	584	1	2	'0 0 0 0 0 0 Z Z 	D	0.037307	0.037307	0.037307	0.037307	0.037307	0.037307	0.000000	0.000000	0.575250	0.233143	0.191607	0.000000	22.072988	
876000	-61.997296	799	1	3	'0 0 0 Z 0 0 Z Z 	D	0.103175	0.103175	0.103175	0.000000	0.103175	0.103175	0.000000	0.000000	0.483600	0.094061	0.422339	0.000000	15.186853	
877000	-59.025742	649	1	1	'0 0 0 0 0 0 Z 0 	D	0.058994	0.058994	0.058994	0.058994	0.058994	0.058994	0.000000	0.058994	0.444106	0.285341	0.208564	0.061989	20.405326	
878000	-59.957359	51	1	2	'0 0 0 0 0 Z 0 Z 	D	0.090820	0.090820	0.090820	0.090820	0.090820	0.000000	0.090820	0.000000	0.276455	0.386377	0.082088	0.255079	34.496191	
879000	-62.676323	284	1	3	'0 0 Z 0 Z 0 0 Z 	D	0.056364	0.056364	0.000000	0.056364	0.000000	0.056364	0.056364	0.000000	1.000000	0.000000	0.000000	0.000000	41.330047	
880000	-63.905351	994	1	2	'0 0 0 0 0 0 Z Z 	D	0.122125	0.122125	0.122125	0.122125	0.122125	0.122125	0.000000	0.000000	0.441821	0.291829	0.266350	0.000000	52.199031	
881000	-58.992506	649	1	1	'0 0 0 0 0 0 Z 0 	D	0.061688	0.061688	0.061688	0.061688	0.061688	0.061688	0.000000	0.061688	0.440518	0.284209	0.210924	0.064350	53.725805	
882000	-60.876120	36	1	1	'0 0 0 0 0 Z 0 0 	D	0.087165	0.087165	0.087165	0.087165	0.087165	0.000000	0.087165	0.087165	0.294455	0.346507	0.123998	0.235040	62.045267	
883000	-60.127718	162	1	2	'0 0 0 0 0 0 Z Z 	D	0.060246	0.060246	0.060246	0.060246	0.060246	0.060246	0.000000	0.000000	0.445277	0.312558	0.242166	0.000000	73.173970	
884000	-65.343990	544	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	12.833453	12.833453	12.833453	12.833453	12.833453	12.833453	12.833453	0.250000	0.250000	0.250000	0.250000	77.143354	
885000	-65.343995	932	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	13.056507	13.056507	13.056507	13.056507	13.056507	13.056507	13.056507	0.250000	0.250000	0.250000	0.250000	53.147937	
886000	-65.343995	552	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	5.775420	5.775420	5.775420	5.775420	5.775420	5.775420	5.775420	0.250000	0.250000	0.250000	0.250000	42.074792	
887000	-61.945911	730	2	2	'Z 0 1 0 1 0 1 Z 	D	0.000000	12.359723	34.888248	12.359723	34.888248	12.359723	34.888248	0.000000	0.250000	0.250000	0.250000	0.250000	35.512419	
888000	-65.343992	968	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	14.799711	14.799711	14.799711	14.799711	14.799711	14.799711	14.799711	0.250000	0.250000	0.250000	0.250000	32.229595	
889000	-62.210838	94	2	1	'Z 0 0 0 1 1 1 1 	D	0.000000	10.548321	10.548321	10.548321	46.576698	46.576698	46.576698	46.576698	0.250000	0.250000	0.250000	0.250000	20.552289	
890000	-65.343995	868	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	18.591880	18.591880	18.591880	18.591880	18.591880	18.591880	18.591880	0.250000	0.250000	0.250000	0.250000	26.866888	
891000	-65.184628	520	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	12.106780	12.106780	12.106780	12.106780	12.106780	12.106780	12.106780	0.250000	0.250000	0.250000	0.250000	17.721041	
892000	-65.141577	985	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.546381	0.546381	0.546381	0.546381	0.546381	0.546381	0.546381	0.250003	0.250000	0.250000	0.249998	6.227137	
893000	-64.482441	868	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.225072	0.225072	0.225072	0.225072	0.225072	0.225072	0.000000	0.260475	0.257027	0.248234	0.234264	4.167716	
894000	-65.343995	550	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	14.815056	14.815056	14.815056	14.815056	14.815056	14.815056	14.815056	0.250000	0.250000	0.250000	0.250000	8.424031	
895000	-60.491070	109	1	1	'0 0 0 0 0 0 Z 0 	D	0.061998	0.061998	0.061998	0.061998	0.061998	0.061998	0.000000	0.061998	0.465351	0.284621	0.198827	0.051201	3.739385	
896000	-59.696816	731	1	1	'0 0 0 0 0 0 0 Z 	D	0.043247	0.043247	0.043247	0.043247	0.043247	0.043247	0.043247	0.000000	0.467861	0.258762	0.196603	0.076774	11.940011	
897000	-60.850164	998	1	1	'0 0 0 0 0 Z 0 0 	D	0.069790	0.069790	0.069790	0.069790	0.069790	0.000000	0.069790	0.069790	0.333259	0.382677	0.078474	0.205589	4.035651	
898000	-61.146257	557	1	1	'0 0 0 0 0 Z 0 0 	D	0.083859	0.083859	0.083859	0.083859	0.083859	0.000000	0.083859	0.083859	0.323207	0.365612	0.102450	0.208731	4.760489	
899000	-60.277549	746	1	3	'0 0 0 0 0 Z Z Z 	D	0.109565	0.109565	0.109565	0.109565	0.109565	0.000000	0.000000	0.000000	0.467853	0.437687	0.094460	0.000000	8.351699	
900000	-61.533667	428	1	1	'0 0 0 0 0 0 0 Z 	D	0.048382	0.048382	0.048382	0.048382	0.048382	0.048382	0.048382	0.000000	0.577468	0.245985	0.144201	0.032346	0.055414	
901000	-60.840038	413	1	0	'0 0 0 0 0 0 0 0 	I	0.070854	0.070854	0.070854	0.070854	0.070854	0.070854	0.070854	0.070854	0.400610	0.265109	0.201160	0.133121	9.965036	
902000	-63.155117	441	1	3	'0 0 0 Z 0 0 Z Z 	D	0.152250	0.152250	0.152250	0.000000	0.152250	0.152250	0.000000	0.000000	0.408107	0.153224	0.438669	0.000000	3.848447	
903000	-62.217508	187	1	1	'0 0 0 0 Z 0 0 0 	D	0.114092	0.114092	0.114092	0.114092	0.000000	0.114092	0.114092	0.114092	0.652344	0.289579	0.004176	0.053901	3.318121	
904000	-60.646678	82	1	2	'0 0 0 0 0 0 Z Z 	D	0.058558	0.058558	0.058558	0.058558	0.058558	0.058558	0.000000	0.000000	0.528692	0.278313	0.192996	0.000000	0.113260	
905000	-60.491624	13	1	1	'0 0 0 0 0 0 Z 0 	D	0.073085	0.073085	0.073085	0.073085	0.073085	0.073085	0.000000	0.073085	0.443308	0.290401	0.205656	0.060635	0.166580	
906000	-60.025600	612	1	3	'0 0 0 0 0 Z Z Z 	D	0.099625	0.099625	0.099625	0.099625	0.099625	0.000000	0.000000	0.000000	0.402736	0.463342	0.133922	0.000000	15.440158	
907000	-63.008507	564	1	3	'0 0 0 0 0 Z Z Z 	D	0.127349	0.127349	0.127349	0.127349	0.127349	0.000000	0.000000	0.000000	0.431025	0.381058	0.187917	0.000000	22.171230	
