Options:
Model:                           Discrete: Dependent
Tree File Name:                  55Nepenthes1000trees_nexus.tre
Data File Name:                  LL1=0_LA1=2.txt
Log File Name:                   LL1=0_LA1=2.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2066367834
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   LL1=0_LA1=2.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           None
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - Hyper Prior exp (0.00,100.00) 
Tree Information
     Trees:                      1000
     Taxa:                       55
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	RJRates - Mean	
655000	-63.401031	469	1	1	'0 Z 0 0 0 0 0 0 	D	0.789416	0.000000	0.789416	0.789416	0.789416	0.789416	0.789416	0.789416	0.250000	0.250000	0.250000	0.250000	2.120274	
656000	-61.410358	903	1	2	'0 Z 0 0 0 0 Z 0 	D	0.176617	0.000000	0.176617	0.176617	0.176617	0.176617	0.000000	0.176617	0.365995	0.257129	0.243173	0.133703	1.408596	
657000	-60.523044	44	1	2	'0 Z 0 0 Z 0 0 0 	D	0.199187	0.000000	0.199187	0.199187	0.000000	0.199187	0.199187	0.199187	0.419925	0.326987	0.077028	0.176060	1.468090	
658000	-63.368786	143	1	1	'0 Z 0 0 0 0 0 0 	D	22.058143	0.000000	22.058143	22.058143	22.058143	22.058143	22.058143	22.058143	0.250000	0.250000	0.250000	0.250000	7.829287	
659000	-59.572371	608	2	2	'1 Z 1 0 Z 1 1 1 	D	12.616661	0.000000	12.616661	1.970742	0.000000	12.616661	12.616661	12.616661	0.250000	0.250000	0.250000	0.250000	5.026000	
660000	-63.368786	6	1	1	'0 Z 0 0 0 0 0 0 	D	5.135682	0.000000	5.135682	5.135682	5.135682	5.135682	5.135682	5.135682	0.250000	0.250000	0.250000	0.250000	8.385218	
661000	-63.368785	775	1	1	'0 Z 0 0 0 0 0 0 	D	4.400865	0.000000	4.400865	4.400865	4.400865	4.400865	4.400865	4.400865	0.250000	0.250000	0.250000	0.250000	8.440888	
662000	-64.135982	150	1	1	'0 Z 0 0 0 0 0 0 	D	5.513462	0.000000	5.513462	5.513462	5.513462	5.513462	5.513462	5.513462	0.250000	0.250000	0.250000	0.250000	10.122400	
663000	-63.369676	816	1	1	'0 Z 0 0 0 0 0 0 	D	2.366835	0.000000	2.366835	2.366835	2.366835	2.366835	2.366835	2.366835	0.250000	0.250000	0.250000	0.250000	19.647818	
664000	-61.664003	903	1	2	'0 Z 0 0 0 0 Z 0 	D	0.187883	0.000000	0.187883	0.187883	0.187883	0.187883	0.000000	0.187883	0.358948	0.254991	0.244667	0.141394	6.155320	
665000	-63.383064	8	1	1	'0 Z 0 0 0 0 0 0 	D	0.344030	0.000000	0.344030	0.344030	0.344030	0.344030	0.344030	0.344030	0.252351	0.249772	0.249728	0.248149	2.348180	
666000	-62.778771	29	2	1	'0 Z 0 1 0 1 1 1 	D	6.689850	0.000000	6.689850	2.948265	6.689850	2.948265	2.948265	2.948265	0.250000	0.250000	0.250000	0.250000	3.219647	
667000	-60.853892	666	1	1	'0 Z 0 0 0 0 0 0 	D	0.199561	0.000000	0.199561	0.199561	0.199561	0.199561	0.199561	0.199561	0.280004	0.248084	0.245486	0.226427	1.127815	
668000	-60.652907	982	1	2	'0 Z 0 0 0 0 Z 0 	D	0.177136	0.000000	0.177136	0.177136	0.177136	0.177136	0.000000	0.177136	0.351188	0.272263	0.242290	0.134259	0.248552	
669000	-59.987146	651	2	2	'0 Z 0 0 0 0 Z 1 	D	0.209759	0.000000	0.209759	0.209759	0.209759	0.209759	0.000000	1.021979	0.311011	0.249281	0.229545	0.210162	18.310577	
670000	-61.353044	394	1	2	'0 Z 0 0 Z 0 0 0 	D	0.142722	0.000000	0.142722	0.142722	0.000000	0.142722	0.142722	0.142722	0.426777	0.322073	0.078291	0.172859	3.417648	
671000	-63.368786	118	1	1	'0 Z 0 0 0 0 0 0 	D	4.095446	0.000000	4.095446	4.095446	4.095446	4.095446	4.095446	4.095446	0.250000	0.250000	0.250000	0.250000	21.237993	
672000	-63.368797	498	1	1	'0 Z 0 0 0 0 0 0 	D	15.001286	0.000000	15.001286	15.001286	15.001286	15.001286	15.001286	15.001286	0.250000	0.250000	0.250000	0.250000	34.553893	
673000	-63.368786	706	1	1	'0 Z 0 0 0 0 0 0 	D	21.703467	0.000000	21.703467	21.703467	21.703467	21.703467	21.703467	21.703467	0.250000	0.250000	0.250000	0.250000	34.892982	
674000	-63.368786	186	1	1	'0 Z 0 0 0 0 0 0 	D	34.799973	0.000000	34.799973	34.799973	34.799973	34.799973	34.799973	34.799973	0.250000	0.250000	0.250000	0.250000	43.158527	
675000	-60.291083	40	1	1	'0 Z 0 0 0 0 0 0 	D	0.158922	0.000000	0.158922	0.158922	0.158922	0.158922	0.158922	0.158922	0.276286	0.256676	0.238641	0.228398	29.965230	
676000	-63.368786	139	1	1	'0 Z 0 0 0 0 0 0 	D	30.259970	0.000000	30.259970	30.259970	30.259970	30.259970	30.259970	30.259970	0.250000	0.250000	0.250000	0.250000	43.229979	
677000	-63.368786	975	1	1	'0 Z 0 0 0 0 0 0 	D	9.558958	0.000000	9.558958	9.558958	9.558958	9.558958	9.558958	9.558958	0.250000	0.250000	0.250000	0.250000	25.809547	
678000	-60.726971	213	1	1	'0 Z 0 0 0 0 0 0 	D	0.206038	0.000000	0.206038	0.206038	0.206038	0.206038	0.206038	0.206038	0.249297	0.255714	0.245234	0.249755	12.416285	
679000	-59.779759	802	1	1	'0 Z 0 0 0 0 0 0 	D	0.167468	0.000000	0.167468	0.167468	0.167468	0.167468	0.167468	0.167468	0.302442	0.256239	0.234515	0.206805	0.753823	
680000	-61.963987	802	1	2	'0 Z 0 0 0 0 Z 0 	D	0.100861	0.000000	0.100861	0.100861	0.100861	0.100861	0.000000	0.100861	0.370191	0.407000	0.174078	0.048730	7.250015	
681000	-59.374985	475	1	1	'0 Z 0 0 0 0 0 0 	D	0.180692	0.000000	0.180692	0.180692	0.180692	0.180692	0.180692	0.180692	0.266301	0.250860	0.246177	0.236662	3.216190	
682000	-60.378560	210	1	1	'0 Z 0 0 0 0 0 0 	D	0.261864	0.000000	0.261864	0.261864	0.261864	0.261864	0.261864	0.261864	0.257075	0.249454	0.249056	0.244414	1.803750	
683000	-59.665600	549	1	1	'0 Z 0 0 0 0 0 0 	D	0.191331	0.000000	0.191331	0.191331	0.191331	0.191331	0.191331	0.191331	0.289686	0.252042	0.240480	0.217792	0.178081	
684000	-59.941048	736	2	1	'0 Z 0 1 0 1 0 0 	D	8.605036	0.000000	8.605036	4.629635	8.605036	4.629635	8.605036	8.605036	0.250000	0.250000	0.250000	0.250000	6.297177	
685000	-59.887337	552	1	1	'0 Z 0 0 0 0 0 0 	D	0.094889	0.000000	0.094889	0.094889	0.094889	0.094889	0.094889	0.094889	0.269677	0.288550	0.221290	0.220483	15.102665	
686000	-60.386722	676	1	1	'0 Z 0 0 0 0 0 0 	D	0.236575	0.000000	0.236575	0.236575	0.236575	0.236575	0.236575	0.236575	0.264795	0.250767	0.246463	0.237974	8.824656	
687000	-63.478812	994	1	2	'0 Z 0 0 0 0 Z 0 	D	0.283956	0.000000	0.283956	0.283956	0.283956	0.283956	0.000000	0.283956	0.321502	0.251123	0.248751	0.178624	1.029162	
688000	-63.368854	993	1	1	'0 Z 0 0 0 0 0 0 	D	2.431286	0.000000	2.431286	2.431286	2.431286	2.431286	2.431286	2.431286	0.250000	0.250000	0.250000	0.250000	5.276521	
689000	-60.814731	633	1	2	'0 Z 0 0 Z 0 0 0 	D	0.263612	0.000000	0.263612	0.263612	0.000000	0.263612	0.263612	0.263612	0.360941	0.297926	0.136725	0.204409	1.912838	
690000	-63.369083	362	1	1	'0 Z 0 0 0 0 0 0 	D	9.115185	0.000000	9.115185	9.115185	9.115185	9.115185	9.115185	9.115185	0.250000	0.250000	0.250000	0.250000	10.489750	
691000	-63.176393	3	1	1	'0 Z 0 0 0 0 0 0 	D	0.653908	0.000000	0.653908	0.653908	0.653908	0.653908	0.653908	0.653908	0.250047	0.249995	0.249995	0.249963	19.702570	
692000	-59.528913	736	1	1	'0 Z 0 0 0 0 0 0 	D	0.155707	0.000000	0.155707	0.155707	0.155707	0.155707	0.155707	0.155707	0.272983	0.254401	0.243711	0.228905	1.957587	
693000	-60.360735	881	1	1	'0 Z 0 0 0 0 0 0 	D	0.270204	0.000000	0.270204	0.270204	0.270204	0.270204	0.270204	0.270204	0.270770	0.249199	0.246386	0.233645	19.149519	
694000	-60.966222	191	1	1	'0 Z 0 0 0 0 0 0 	D	0.084606	0.000000	0.084606	0.084606	0.084606	0.084606	0.084606	0.084606	0.217142	0.359526	0.181648	0.241684	12.103995	
695000	-62.091532	894	2	1	'0 Z 0 1 0 0 1 0 	D	18.499101	0.000000	18.499101	11.356251	18.499101	18.499101	11.356251	18.499101	0.250000	0.250000	0.250000	0.250000	22.295144	
696000	-63.368786	960	1	1	'0 Z 0 0 0 0 0 0 	D	45.166074	0.000000	45.166074	45.166074	45.166074	45.166074	45.166074	45.166074	0.250000	0.250000	0.250000	0.250000	25.262977	
697000	-63.368786	61	1	1	'0 Z 0 0 0 0 0 0 	D	25.867886	0.000000	25.867886	25.867886	25.867886	25.867886	25.867886	25.867886	0.250000	0.250000	0.250000	0.250000	24.122527	
698000	-60.679847	254	2	2	'1 Z 1 1 0 Z 0 0 	D	9.984844	0.000000	9.984844	9.984844	43.293571	0.000000	43.293571	43.293571	0.250000	0.250000	0.250000	0.250000	48.845678	
699000	-63.364923	485	1	1	'0 Z 0 0 0 0 0 0 	D	1.481768	0.000000	1.481768	1.481768	1.481768	1.481768	1.481768	1.481768	0.250000	0.250000	0.250000	0.250000	35.556107	
700000	-63.368786	252	1	1	'0 Z 0 0 0 0 0 0 	D	75.290149	0.000000	75.290149	75.290149	75.290149	75.290149	75.290149	75.290149	0.250000	0.250000	0.250000	0.250000	49.644064	
701000	-63.368830	794	1	1	'0 Z 0 0 0 0 0 0 	D	4.096187	0.000000	4.096187	4.096187	4.096187	4.096187	4.096187	4.096187	0.250000	0.250000	0.250000	0.250000	46.083063	
702000	-63.368786	154	1	1	'0 Z 0 0 0 0 0 0 	D	17.748266	0.000000	17.748266	17.748266	17.748266	17.748266	17.748266	17.748266	0.250000	0.250000	0.250000	0.250000	57.737944	
703000	-63.368786	293	1	1	'0 Z 0 0 0 0 0 0 	D	15.810864	0.000000	15.810864	15.810864	15.810864	15.810864	15.810864	15.810864	0.250000	0.250000	0.250000	0.250000	68.615402	
704000	-63.369519	672	1	1	'0 Z 0 0 0 0 0 0 	D	6.414820	0.000000	6.414820	6.414820	6.414820	6.414820	6.414820	6.414820	0.250000	0.250000	0.250000	0.250000	57.278760	
705000	-63.372618	785	1	1	'0 Z 0 0 0 0 0 0 	D	26.819163	0.000000	26.819163	26.819163	26.819163	26.819163	26.819163	26.819163	0.250000	0.250000	0.250000	0.250000	54.742829	
706000	-63.368786	73	1	1	'0 Z 0 0 0 0 0 0 	D	35.811944	0.000000	35.811944	35.811944	35.811944	35.811944	35.811944	35.811944	0.250000	0.250000	0.250000	0.250000	59.703646	
707000	-63.368786	307	1	1	'0 Z 0 0 0 0 0 0 	D	12.403879	0.000000	12.403879	12.403879	12.403879	12.403879	12.403879	12.403879	0.250000	0.250000	0.250000	0.250000	75.957215	
708000	-61.536434	18	1	1	'0 Z 0 0 0 0 0 0 	D	0.341243	0.000000	0.341243	0.341243	0.341243	0.341243	0.341243	0.341243	0.252587	0.249753	0.249697	0.247963	63.083699	
709000	-63.368786	90	1	1	'0 Z 0 0 0 0 0 0 	D	15.524689	0.000000	15.524689	15.524689	15.524689	15.524689	15.524689	15.524689	0.250000	0.250000	0.250000	0.250000	41.445480	
710000	-63.368786	879	1	1	'0 Z 0 0 0 0 0 0 	D	12.394376	0.000000	12.394376	12.394376	12.394376	12.394376	12.394376	12.394376	0.250000	0.250000	0.250000	0.250000	47.590993	
711000	-61.808908	496	1	2	'0 Z 0 0 0 0 Z 0 	D	0.181655	0.000000	0.181655	0.181655	0.181655	0.181655	0.000000	0.181655	0.394382	0.253946	0.238916	0.112755	42.727572	
712000	-63.368786	120	1	1	'0 Z 0 0 0 0 0 0 	D	35.941742	0.000000	35.941742	35.941742	35.941742	35.941742	35.941742	35.941742	0.250000	0.250000	0.250000	0.250000	62.544139	
713000	-63.368786	584	1	1	'0 Z 0 0 0 0 0 0 	D	41.835205	0.000000	41.835205	41.835205	41.835205	41.835205	41.835205	41.835205	0.250000	0.250000	0.250000	0.250000	74.882845	
714000	-59.740827	516	2	2	'1 Z 1 0 Z 1 1 1 	D	28.383745	0.000000	28.383745	6.088939	0.000000	28.383745	28.383745	28.383745	0.250000	0.250000	0.250000	0.250000	55.168082	
715000	-62.351351	261	1	2	'0 Z 0 0 0 0 Z 0 	D	0.246536	0.000000	0.246536	0.246536	0.246536	0.246536	0.000000	0.246536	0.313025	0.252161	0.249082	0.185732	58.927985	
716000	-60.034547	260	1	1	'0 Z 0 0 0 0 0 0 	D	0.144092	0.000000	0.144092	0.144092	0.144092	0.144092	0.144092	0.144092	0.283040	0.254514	0.239608	0.222838	44.336764	
717000	-63.368786	925	1	1	'0 Z 0 0 0 0 0 0 	D	29.540369	0.000000	29.540369	29.540369	29.540369	29.540369	29.540369	29.540369	0.250000	0.250000	0.250000	0.250000	58.697364	
718000	-63.368786	875	1	1	'0 Z 0 0 0 0 0 0 	D	40.675911	0.000000	40.675911	40.675911	40.675911	40.675911	40.675911	40.675911	0.250000	0.250000	0.250000	0.250000	63.352502	
719000	-59.349392	572	1	1	'0 Z 0 0 0 0 0 0 	D	0.160186	0.000000	0.160186	0.160186	0.160186	0.160186	0.160186	0.160186	0.271968	0.258777	0.240255	0.229000	73.964610	
720000	-61.305567	565	1	1	'0 Z 0 0 0 0 0 0 	D	0.356426	0.000000	0.356426	0.356426	0.356426	0.356426	0.356426	0.356426	0.255339	0.249533	0.249332	0.245796	86.735897	
721000	-63.368786	572	1	1	'0 Z 0 0 0 0 0 0 	D	44.415842	0.000000	44.415842	44.415842	44.415842	44.415842	44.415842	44.415842	0.250000	0.250000	0.250000	0.250000	84.832313	
722000	-63.442012	944	1	1	'0 Z 0 0 0 0 0 0 	D	2.597738	0.000000	2.597738	2.597738	2.597738	2.597738	2.597738	2.597738	0.250000	0.250000	0.250000	0.250000	71.259338	
723000	-63.368786	161	1	1	'0 Z 0 0 0 0 0 0 	D	7.725440	0.000000	7.725440	7.725440	7.725440	7.725440	7.725440	7.725440	0.250000	0.250000	0.250000	0.250000	78.491114	
724000	-60.614793	980	1	1	'0 Z 0 0 0 0 0 0 	D	0.135600	0.000000	0.135600	0.135600	0.135600	0.135600	0.135600	0.135600	0.304140	0.260431	0.230768	0.204661	66.830296	
725000	-63.066801	227	1	1	'0 Z 0 0 0 0 0 0 	D	0.505821	0.000000	0.505821	0.505821	0.505821	0.505821	0.505821	0.505821	0.250194	0.249980	0.249979	0.249847	61.354261	
726000	-63.368786	661	1	1	'0 Z 0 0 0 0 0 0 	D	19.007175	0.000000	19.007175	19.007175	19.007175	19.007175	19.007175	19.007175	0.250000	0.250000	0.250000	0.250000	53.368679	
727000	-63.368786	153	1	1	'0 Z 0 0 0 0 0 0 	D	20.786515	0.000000	20.786515	20.786515	20.786515	20.786515	20.786515	20.786515	0.250000	0.250000	0.250000	0.250000	35.585768	
728000	-63.373937	742	1	1	'0 Z 0 0 0 0 0 0 	D	13.031476	0.000000	13.031476	13.031476	13.031476	13.031476	13.031476	13.031476	0.250000	0.250000	0.250000	0.250000	36.010423	
729000	-63.368786	899	1	1	'0 Z 0 0 0 0 0 0 	D	22.547242	0.000000	22.547242	22.547242	22.547242	22.547242	22.547242	22.547242	0.250000	0.250000	0.250000	0.250000	60.024533	
730000	-63.368786	421	1	1	'0 Z 0 0 0 0 0 0 	D	19.268459	0.000000	19.268459	19.268459	19.268459	19.268459	19.268459	19.268459	0.250000	0.250000	0.250000	0.250000	61.084728	
731000	-59.511243	351	2	2	'0 Z 0 1 1 Z 0 1 	D	50.820271	0.000000	50.820271	12.829742	12.829742	0.000000	50.820271	12.829742	0.250000	0.250000	0.250000	0.250000	50.474626	
732000	-61.568174	590	2	0	'0 1 0 1 0 0 0 0 	I	34.116775	11.801123	34.116775	11.801123	34.116775	34.116775	34.116775	34.116775	0.250000	0.250000	0.250000	0.250000	60.351290	
733000	-63.368786	75	1	1	'0 Z 0 0 0 0 0 0 	D	32.510421	0.000000	32.510421	32.510421	32.510421	32.510421	32.510421	32.510421	0.250000	0.250000	0.250000	0.250000	43.715362	
734000	-60.345972	772	2	1	'1 Z 1 1 1 1 0 0 	D	9.481300	0.000000	9.481300	9.481300	9.481300	9.481300	51.700367	51.700367	0.250000	0.250000	0.250000	0.250000	25.759618	
735000	-61.502914	898	2	0	'1 1 1 1 0 0 0 0 	D	16.826424	16.826424	16.826424	16.826424	49.169842	49.169842	49.169842	49.169842	0.250000	0.250000	0.250000	0.250000	21.101292	
736000	-59.392433	348	1	1	'0 Z 0 0 0 0 0 0 	D	0.142083	0.000000	0.142083	0.142083	0.142083	0.142083	0.142083	0.142083	0.279385	0.255993	0.240140	0.224482	7.403235	
737000	-60.876121	375	1	1	'0 Z 0 0 0 0 0 0 	D	0.216997	0.000000	0.216997	0.216997	0.216997	0.216997	0.216997	0.216997	0.294495	0.252798	0.238970	0.213736	12.008961	
738000	-60.225928	522	1	1	'0 Z 0 0 0 0 0 0 	D	0.293132	0.000000	0.293132	0.293132	0.293132	0.293132	0.293132	0.293132	0.263406	0.249159	0.247996	0.239440	7.412350	
739000	-60.859625	68	2	0	'1 0 1 0 1 1 1 1 	I	21.141449	1.839378	21.141449	1.839378	21.141449	21.141449	21.141449	21.141449	0.250000	0.250000	0.250000	0.250000	12.497876	
740000	-63.368786	200	1	1	'0 Z 0 0 0 0 0 0 	D	45.414243	0.000000	45.414243	45.414243	45.414243	45.414243	45.414243	45.414243	0.250000	0.250000	0.250000	0.250000	28.643841	
741000	-63.368786	789	1	1	'0 Z 0 0 0 0 0 0 	D	38.548771	0.000000	38.548771	38.548771	38.548771	38.548771	38.548771	38.548771	0.250000	0.250000	0.250000	0.250000	38.032042	
742000	-59.525992	646	1	1	'0 Z 0 0 0 0 0 0 	D	0.159773	0.000000	0.159773	0.159773	0.159773	0.159773	0.159773	0.159773	0.283053	0.259730	0.236953	0.220264	23.468796	
743000	-63.368786	743	1	1	'0 Z 0 0 0 0 0 0 	D	3.552592	0.000000	3.552592	3.552592	3.552592	3.552592	3.552592	3.552592	0.250000	0.250000	0.250000	0.250000	15.653824	
744000	-63.368786	592	1	1	'0 Z 0 0 0 0 0 0 	D	28.373284	0.000000	28.373284	28.373284	28.373284	28.373284	28.373284	28.373284	0.250000	0.250000	0.250000	0.250000	34.421680	
745000	-63.368786	209	1	1	'0 Z 0 0 0 0 0 0 	D	43.386613	0.000000	43.386613	43.386613	43.386613	43.386613	43.386613	43.386613	0.250000	0.250000	0.250000	0.250000	46.075300	
746000	-63.368786	516	1	1	'0 Z 0 0 0 0 0 0 	D	16.354335	0.000000	16.354335	16.354335	16.354335	16.354335	16.354335	16.354335	0.250000	0.250000	0.250000	0.250000	47.640382	
747000	-63.368786	971	1	1	'0 Z 0 0 0 0 0 0 	D	6.442132	0.000000	6.442132	6.442132	6.442132	6.442132	6.442132	6.442132	0.250000	0.250000	0.250000	0.250000	60.335571	
748000	-63.368786	724	1	1	'0 Z 0 0 0 0 0 0 	D	83.220017	0.000000	83.220017	83.220017	83.220017	83.220017	83.220017	83.220017	0.250000	0.250000	0.250000	0.250000	79.192154	
749000	-62.144338	743	1	3	'0 Z 0 0 Z Z 0 0 	D	0.157315	0.000000	0.157315	0.157315	0.000000	0.000000	0.157315	0.157315	0.572638	0.336942	0.000000	0.090420	64.729532	
750000	-63.370055	935	1	1	'0 Z 0 0 0 0 0 0 	D	48.153279	0.000000	48.153279	48.153279	48.153279	48.153279	48.153279	48.153279	0.250000	0.250000	0.250000	0.250000	67.985180	
751000	-63.368786	811	1	1	'0 Z 0 0 0 0 0 0 	D	50.193422	0.000000	50.193422	50.193422	50.193422	50.193422	50.193422	50.193422	0.250000	0.250000	0.250000	0.250000	77.090390	
752000	-59.801031	886	2	2	'0 Z 0 1 1 Z 0 1 	D	69.168084	0.000000	69.168084	22.744157	22.744157	0.000000	69.168084	22.744157	0.250000	0.250000	0.250000	0.250000	65.076470	
753000	-63.368786	812	1	1	'0 Z 0 0 0 0 0 0 	D	6.221134	0.000000	6.221134	6.221134	6.221134	6.221134	6.221134	6.221134	0.250000	0.250000	0.250000	0.250000	71.872303	
754000	-63.368786	800	1	1	'0 Z 0 0 0 0 0 0 	D	87.962666	0.000000	87.962666	87.962666	87.962666	87.962666	87.962666	87.962666	0.250000	0.250000	0.250000	0.250000	98.021235	
755000	-60.095835	770	1	1	'0 Z 0 0 0 0 0 0 	D	0.255862	0.000000	0.255862	0.255862	0.255862	0.255862	0.255862	0.255862	0.279505	0.248845	0.245117	0.226533	97.413672	
756000	-63.368786	415	1	1	'0 Z 0 0 0 0 0 0 	D	92.286858	0.000000	92.286858	92.286858	92.286858	92.286858	92.286858	92.286858	0.250000	0.250000	0.250000	0.250000	89.522260	
757000	-60.296807	978	1	1	'0 Z 0 0 0 0 0 0 	D	0.142319	0.000000	0.142319	0.142319	0.142319	0.142319	0.142319	0.142319	0.257767	0.255351	0.244722	0.242160	98.641859	
758000	-63.368786	431	1	1	'0 Z 0 0 0 0 0 0 	D	90.831770	0.000000	90.831770	90.831770	90.831770	90.831770	90.831770	90.831770	0.250000	0.250000	0.250000	0.250000	93.916333	
759000	-63.368887	557	1	1	'0 Z 0 0 0 0 0 0 	D	3.598144	0.000000	3.598144	3.598144	3.598144	3.598144	3.598144	3.598144	0.250000	0.250000	0.250000	0.250000	82.894006	
760000	-64.807196	684	1	1	'0 0 0 Z 0 0 0 0 	D	35.598870	35.598870	35.598870	0.000000	35.598870	35.598870	35.598870	35.598870	0.250000	0.250000	0.250000	0.250000	63.534861	
761000	-60.271896	15	2	0	'0 1 0 1 0 1 0 0 	D	33.908694	7.727473	33.908694	7.727473	33.908694	7.727473	33.908694	33.908694	0.250000	0.250000	0.250000	0.250000	61.691557	
762000	-59.718482	118	2	0	'0 1 0 1 0 1 0 1 	D	68.557767	14.510630	68.557767	14.510630	68.557767	14.510630	68.557767	14.510630	0.250000	0.250000	0.250000	0.250000	51.404766	
763000	-64.807196	219	1	1	'0 0 0 Z 0 0 0 0 	D	90.378524	90.378524	90.378524	0.000000	90.378524	90.378524	90.378524	90.378524	0.250000	0.250000	0.250000	0.250000	48.555704	
764000	-64.807196	632	1	1	'0 0 0 Z 0 0 0 0 	D	94.442190	94.442190	94.442190	0.000000	94.442190	94.442190	94.442190	94.442190	0.250000	0.250000	0.250000	0.250000	48.240571	
765000	-63.368786	201	1	1	'0 Z 0 0 0 0 0 0 	D	18.384963	0.000000	18.384963	18.384963	18.384963	18.384963	18.384963	18.384963	0.250000	0.250000	0.250000	0.250000	59.567715	
766000	-63.368786	637	1	1	'0 Z 0 0 0 0 0 0 	D	46.725698	0.000000	46.725698	46.725698	46.725698	46.725698	46.725698	46.725698	0.250000	0.250000	0.250000	0.250000	49.905392	
767000	-63.368634	983	1	1	'0 Z 0 0 0 0 0 0 	D	2.308702	0.000000	2.308702	2.308702	2.308702	2.308702	2.308702	2.308702	0.250000	0.250000	0.250000	0.250000	63.018769	
768000	-60.246317	278	2	1	'1 Z 1 0 1 1 1 1 	D	100.000000	0.000000	100.000000	53.056437	100.000000	100.000000	100.000000	100.000000	0.250000	0.250000	0.250000	0.250000	64.917807	
769000	-63.368786	474	1	1	'0 Z 0 0 0 0 0 0 	D	31.851223	0.000000	31.851223	31.851223	31.851223	31.851223	31.851223	31.851223	0.250000	0.250000	0.250000	0.250000	77.222703	
770000	-63.368786	697	1	1	'0 Z 0 0 0 0 0 0 	D	13.468239	0.000000	13.468239	13.468239	13.468239	13.468239	13.468239	13.468239	0.250000	0.250000	0.250000	0.250000	95.974484	
771000	-59.924049	967	2	1	'0 Z 0 1 0 0 0 0 	D	62.280261	0.000000	62.280261	18.851587	62.280261	62.280261	62.280261	62.280261	0.250000	0.250000	0.250000	0.250000	93.790986	
772000	-63.368786	588	1	1	'0 Z 0 0 0 0 0 0 	D	50.259298	0.000000	50.259298	50.259298	50.259298	50.259298	50.259298	50.259298	0.250000	0.250000	0.250000	0.250000	96.360678	
773000	-63.368786	212	1	1	'0 Z 0 0 0 0 0 0 	D	23.530873	0.000000	23.530873	23.530873	23.530873	23.530873	23.530873	23.530873	0.250000	0.250000	0.250000	0.250000	90.166809	
774000	-63.368786	148	1	1	'0 Z 0 0 0 0 0 0 	D	54.190762	0.000000	54.190762	54.190762	54.190762	54.190762	54.190762	54.190762	0.250000	0.250000	0.250000	0.250000	91.698692	
775000	-63.368786	629	1	1	'0 Z 0 0 0 0 0 0 	D	67.102714	0.000000	67.102714	67.102714	67.102714	67.102714	67.102714	67.102714	0.250000	0.250000	0.250000	0.250000	88.387671	
776000	-59.718416	260	2	2	'0 Z 0 1 Z 0 0 0 	D	29.727149	0.000000	29.727149	4.021531	0.000000	29.727149	29.727149	29.727149	0.250000	0.250000	0.250000	0.250000	85.167852	
777000	-59.750879	957	2	2	'0 Z 0 1 Z 0 0 0 	D	27.070793	0.000000	27.070793	5.840970	0.000000	27.070793	27.070793	27.070793	0.250000	0.250000	0.250000	0.250000	82.663284	
778000	-63.368786	861	1	1	'0 Z 0 0 0 0 0 0 	D	40.200290	0.000000	40.200290	40.200290	40.200290	40.200290	40.200290	40.200290	0.250000	0.250000	0.250000	0.250000	93.455468	
779000	-63.368786	649	1	1	'0 Z 0 0 0 0 0 0 	D	46.392820	0.000000	46.392820	46.392820	46.392820	46.392820	46.392820	46.392820	0.250000	0.250000	0.250000	0.250000	87.742945	
780000	-63.368786	505	1	1	'0 Z 0 0 0 0 0 0 	D	91.712780	0.000000	91.712780	91.712780	91.712780	91.712780	91.712780	91.712780	0.250000	0.250000	0.250000	0.250000	79.297344	
781000	-63.683380	285	1	1	'0 Z 0 0 0 0 0 0 	D	2.078013	0.000000	2.078013	2.078013	2.078013	2.078013	2.078013	2.078013	0.250000	0.250000	0.250000	0.250000	82.312769	
782000	-63.368786	127	1	1	'0 Z 0 0 0 0 0 0 	D	28.382542	0.000000	28.382542	28.382542	28.382542	28.382542	28.382542	28.382542	0.250000	0.250000	0.250000	0.250000	80.484083	
783000	-63.368786	529	1	1	'0 Z 0 0 0 0 0 0 	D	42.782461	0.000000	42.782461	42.782461	42.782461	42.782461	42.782461	42.782461	0.250000	0.250000	0.250000	0.250000	90.990015	
784000	-63.368786	491	1	1	'0 Z 0 0 0 0 0 0 	D	19.312828	0.000000	19.312828	19.312828	19.312828	19.312828	19.312828	19.312828	0.250000	0.250000	0.250000	0.250000	88.788556	
