Options:
Model:                           Discrete: Dependent
Tree File Name:                  55Nepenthes1000trees_nexus.tre
Data File Name:                  LL1=0_Wax1=2.txt
Log File Name:                   LL1=0_Wax1=2.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            3341436901
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   LL1=0_Wax1=2.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           None
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - Hyper Prior exp (0.00,100.00) 
Tree Information
     Trees:                      1000
     Taxa:                       55
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	RJRates - Mean	
394000	-49.189530	614	1	3	'0 0 0 0 0 Z Z Z 	D	0.043197	0.043197	0.043197	0.043197	0.043197	0.000000	0.000000	0.000000	0.433261	0.546408	0.020331	0.000000	0.150085	
395000	-51.838494	316	1	1	'0 0 Z 0 0 0 0 0 	D	0.071558	0.071558	0.000000	0.071558	0.071558	0.071558	0.071558	0.071558	0.676870	0.006343	0.257610	0.059177	16.551808	
396000	-51.226624	336	1	4	'0 0 0 Z Z 0 Z Z 	D	0.036644	0.036644	0.036644	0.000000	0.000000	0.036644	0.000000	0.000000	0.929974	0.070026	0.000000	0.000000	7.025750	
397000	-50.163638	692	1	1	'0 0 0 0 0 0 0 Z 	D	0.046111	0.046111	0.046111	0.046111	0.046111	0.046111	0.046111	0.000000	0.428511	0.295826	0.176195	0.099468	1.673015	
398000	-51.753322	704	1	3	'0 0 0 Z 0 0 Z Z 	D	0.079729	0.079729	0.079729	0.000000	0.079729	0.079729	0.000000	0.000000	0.489655	0.150599	0.359746	0.000000	5.975798	
399000	-48.713300	18	1	1	'0 0 0 0 0 0 0 Z 	D	0.051719	0.051719	0.051719	0.051719	0.051719	0.051719	0.051719	0.000000	0.385918	0.291225	0.198864	0.123993	1.421329	
400000	-50.762465	103	1	4	'0 0 Z 0 0 Z Z Z 	D	0.069612	0.069612	0.000000	0.069612	0.069612	0.000000	0.000000	0.000000	0.926989	0.000000	0.073011	0.000000	6.053147	
401000	-51.736136	533	1	4	'Z 0 0 Z 0 0 Z Z 	D	0.000000	0.148448	0.148448	0.000000	0.148448	0.148448	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	10.177142	
402000	-53.204304	970	1	4	'Z 0 0 Z 0 0 Z Z 	D	0.000000	0.131348	0.131348	0.000000	0.131348	0.131348	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	5.803837	
403000	-53.730374	585	1	4	'0 0 0 Z Z 0 Z Z 	D	0.110934	0.110934	0.110934	0.000000	0.000000	0.110934	0.000000	0.000000	0.775998	0.224002	0.000000	0.000000	4.745096	
404000	-49.874986	538	1	3	'0 0 0 Z 0 0 Z Z 	D	0.060497	0.060497	0.060497	0.000000	0.060497	0.060497	0.000000	0.000000	0.572772	0.118839	0.308388	0.000000	0.614141	
405000	-49.570723	336	1	2	'0 0 0 0 0 0 Z Z 	D	0.037724	0.037724	0.037724	0.037724	0.037724	0.037724	0.000000	0.000000	0.509614	0.375908	0.114478	0.000000	0.704297	
406000	-52.558231	770	1	3	'0 0 Z 0 Z Z 0 0 	D	0.054264	0.054264	0.000000	0.054264	0.000000	0.000000	0.054264	0.054264	1.000000	0.000000	0.000000	0.000000	2.018848	
407000	-51.161095	623	1	1	'0 0 0 0 Z 0 0 0 	D	0.056958	0.056958	0.056958	0.056958	0.000000	0.056958	0.056958	0.056958	0.510882	0.368592	0.012031	0.108495	0.467206	
408000	-54.794191	548	1	2	'0 0 0 0 0 Z 0 Z 	D	0.258802	0.258802	0.258802	0.258802	0.258802	0.000000	0.258802	0.000000	0.246553	0.260262	0.230428	0.262757	8.111528	
409000	-50.680393	507	1	2	'0 0 0 0 0 Z 0 Z 	D	0.054619	0.054619	0.054619	0.054619	0.054619	0.000000	0.054619	0.000000	0.381987	0.439141	0.026977	0.151895	5.185254	
410000	-52.184507	225	1	3	'0 0 0 0 0 Z Z Z 	D	0.084566	0.084566	0.084566	0.084566	0.084566	0.000000	0.000000	0.000000	0.352411	0.563277	0.084312	0.000000	1.592250	
411000	-50.533971	867	1	2	'0 0 0 0 0 Z 0 Z 	D	0.070691	0.070691	0.070691	0.070691	0.070691	0.000000	0.070691	0.000000	0.369374	0.460575	0.023553	0.146499	4.767923	
412000	-49.686528	132	1	2	'0 0 0 0 0 0 Z Z 	D	0.053751	0.053751	0.053751	0.053751	0.053751	0.053751	0.000000	0.000000	0.512633	0.347359	0.140008	0.000000	1.047013	
413000	-48.826549	978	1	1	'0 0 0 0 0 0 0 Z 	D	0.032740	0.032740	0.032740	0.032740	0.032740	0.032740	0.032740	0.000000	0.410967	0.314340	0.166823	0.107870	0.102325	
414000	-50.442383	73	1	1	'0 0 0 Z 0 0 0 0 	D	0.027231	0.027231	0.027231	0.000000	0.027231	0.027231	0.027231	0.027231	0.553532	0.037989	0.224409	0.184070	3.025548	
415000	-51.579017	103	1	2	'0 0 0 0 Z Z 0 0 	D	0.061087	0.061087	0.061087	0.061087	0.000000	0.000000	0.061087	0.061087	0.361693	0.519267	0.000000	0.119040	5.022861	
416000	-49.367001	894	1	1	'0 0 0 Z 0 0 0 0 	D	0.091574	0.091574	0.091574	0.000000	0.091574	0.091574	0.091574	0.091574	0.378418	0.077481	0.304806	0.239295	7.127796	
417000	-48.993549	337	1	0	'0 0 0 0 0 0 0 0 	I	0.037910	0.037910	0.037910	0.037910	0.037910	0.037910	0.037910	0.037910	0.411779	0.299169	0.167418	0.121634	14.710669	
418000	-49.739770	447	1	3	'0 0 0 0 0 Z Z Z 	D	0.047898	0.047898	0.047898	0.047898	0.047898	0.000000	0.000000	0.000000	0.418465	0.551783	0.029751	0.000000	10.855390	
419000	-51.276878	531	1	1	'0 0 0 0 Z 0 0 0 	D	0.030865	0.030865	0.030865	0.030865	0.000000	0.030865	0.030865	0.030865	0.541949	0.354708	0.004358	0.098985	5.074125	
420000	-48.569835	977	1	3	'0 0 0 Z 0 0 Z Z 	D	0.063606	0.063606	0.063606	0.000000	0.063606	0.063606	0.000000	0.000000	0.509252	0.077609	0.413138	0.000000	15.460349	
421000	-50.261803	904	1	2	'0 0 0 0 0 0 Z Z 	D	0.044262	0.044262	0.044262	0.044262	0.044262	0.044262	0.000000	0.000000	0.540156	0.363356	0.096489	0.000000	11.579073	
422000	-50.139237	44	1	1	'0 0 Z 0 0 0 0 0 	D	0.041711	0.041711	0.000000	0.041711	0.041711	0.041711	0.041711	0.041711	0.736431	0.001769	0.220116	0.041685	8.239204	
423000	-48.924053	237	1	3	'0 0 0 0 0 Z Z Z 	D	0.041765	0.041765	0.041765	0.041765	0.041765	0.000000	0.000000	0.000000	0.418049	0.571470	0.010481	0.000000	0.035015	
424000	-50.592094	443	1	1	'0 0 0 0 0 0 0 Z 	D	0.066606	0.066606	0.066606	0.066606	0.066606	0.066606	0.066606	0.000000	0.455638	0.283231	0.178906	0.082225	0.209377	
425000	-50.524759	247	1	0	'0 0 0 0 0 0 0 0 	I	0.023292	0.023292	0.023292	0.023292	0.023292	0.023292	0.023292	0.023292	0.421298	0.409413	0.085856	0.083434	0.967389	
426000	-50.015749	682	1	2	'0 0 Z 0 Z 0 0 0 	D	0.043389	0.043389	0.000000	0.043389	0.000000	0.043389	0.043389	0.043389	1.000000	0.000000	0.000000	0.000000	3.443929	
427000	-48.762047	519	1	1	'0 0 0 0 0 0 0 Z 	D	0.034349	0.034349	0.034349	0.034349	0.034349	0.034349	0.034349	0.000000	0.405911	0.342786	0.145595	0.105708	2.077786	
428000	-50.098739	990	1	0	'0 0 0 0 0 0 0 0 	I	0.048439	0.048439	0.048439	0.048439	0.048439	0.048439	0.048439	0.048439	0.492237	0.300194	0.128937	0.078633	2.183546	
429000	-50.082329	406	1	1	'0 0 Z 0 0 0 0 0 	D	0.032079	0.032079	0.000000	0.032079	0.032079	0.032079	0.032079	0.032079	0.687638	0.002294	0.253656	0.056413	0.241696	
430000	-49.798187	474	1	1	'0 0 0 0 0 0 Z 0 	D	0.063647	0.063647	0.063647	0.063647	0.063647	0.063647	0.000000	0.063647	0.499245	0.336454	0.141007	0.023293	1.921050	
431000	-49.417383	736	1	3	'0 0 0 Z 0 0 Z Z 	D	0.055020	0.055020	0.055020	0.000000	0.055020	0.055020	0.000000	0.000000	0.563189	0.076988	0.359823	0.000000	1.358574	
432000	-46.626050	456	2	4	'0 0 Z 0 1 Z Z Z 	D	0.057952	0.057952	0.000000	0.057952	0.537010	0.000000	0.000000	0.000000	0.525574	0.000000	0.474426	0.000000	4.065998	
433000	-49.886736	508	1	3	'0 0 0 0 0 Z Z Z 	D	0.042657	0.042657	0.042657	0.042657	0.042657	0.000000	0.000000	0.000000	0.368797	0.618677	0.012526	0.000000	4.143444	
434000	-49.698068	188	1	3	'0 0 0 0 0 Z Z Z 	D	0.032933	0.032933	0.032933	0.032933	0.032933	0.000000	0.000000	0.000000	0.385104	0.607144	0.007752	0.000000	2.123736	
435000	-49.226127	27	1	2	'0 0 0 0 0 0 Z Z 	D	0.058580	0.058580	0.058580	0.058580	0.058580	0.058580	0.000000	0.000000	0.409310	0.345138	0.245553	0.000000	1.281122	
436000	-50.295981	717	1	1	'0 0 0 Z 0 0 0 0 	D	0.026949	0.026949	0.026949	0.000000	0.026949	0.026949	0.026949	0.026949	0.553403	0.030925	0.232075	0.183597	0.683443	
437000	-50.138626	682	1	3	'0 0 0 0 Z Z 0 Z 	D	0.046400	0.046400	0.046400	0.046400	0.000000	0.000000	0.046400	0.000000	0.316679	0.496277	0.000000	0.187043	12.542922	
438000	-50.359594	954	1	2	'0 0 0 0 0 0 Z Z 	D	0.050908	0.050908	0.050908	0.050908	0.050908	0.050908	0.000000	0.000000	0.544700	0.337673	0.117626	0.000000	17.427237	
439000	-49.735195	635	1	2	'0 0 Z Z 0 0 0 0 	D	0.085280	0.085280	0.000000	0.000000	0.085280	0.085280	0.085280	0.085280	0.400770	0.000000	0.459556	0.139674	7.689423	
440000	-50.929952	523	1	1	'0 0 0 0 Z 0 0 0 	D	0.055959	0.055959	0.055959	0.055959	0.000000	0.055959	0.055959	0.055959	0.502311	0.359521	0.015939	0.122229	25.141660	
441000	-51.690003	518	1	2	'0 0 Z 0 0 Z 0 0 	D	0.089580	0.089580	0.000000	0.089580	0.089580	0.000000	0.089580	0.089580	0.784551	0.015326	0.087167	0.112956	7.680996	
442000	-48.344260	872	1	2	'0 0 0 0 0 0 Z Z 	D	0.067614	0.067614	0.067614	0.067614	0.067614	0.067614	0.000000	0.000000	0.440929	0.338716	0.220355	0.000000	20.984307	
443000	-48.424017	43	2	1	'1 1 0 Z 0 0 1 0 	D	0.071800	0.071800	0.317509	0.000000	0.317509	0.317509	0.071800	0.317509	0.246956	0.240693	0.256829	0.255522	32.527830	
444000	-49.700078	136	1	1	'0 0 0 Z 0 0 0 0 	D	0.067673	0.067673	0.067673	0.000000	0.067673	0.067673	0.067673	0.067673	0.328702	0.131764	0.296700	0.242835	15.082709	
445000	-51.079938	7	1	3	'0 0 Z Z 0 0 Z 0 	D	0.036517	0.036517	0.000000	0.000000	0.036517	0.036517	0.000000	0.036517	0.670366	0.000000	0.292040	0.037594	12.257431	
446000	-53.044800	719	1	3	'0 0 Z Z Z 0 0 0 	D	0.037306	0.037306	0.000000	0.000000	0.000000	0.037306	0.037306	0.037306	1.000000	0.000000	0.000000	0.000000	0.819073	
447000	-48.753888	26	1	2	'0 0 0 Z 0 0 Z 0 	D	0.057377	0.057377	0.057377	0.000000	0.057377	0.057377	0.000000	0.057377	0.526676	0.075354	0.327082	0.070888	0.691539	
448000	-48.650990	661	1	2	'0 0 0 0 0 0 Z Z 	D	0.056769	0.056769	0.056769	0.056769	0.056769	0.056769	0.000000	0.000000	0.391349	0.374637	0.234014	0.000000	7.432619	
449000	-51.232073	744	1	1	'0 0 0 0 0 Z 0 0 	D	0.056224	0.056224	0.056224	0.056224	0.056224	0.000000	0.056224	0.056224	0.426277	0.418931	0.027143	0.127649	7.858501	
450000	-49.770399	303	1	1	'0 0 0 0 0 0 Z 0 	D	0.035086	0.035086	0.035086	0.035086	0.035086	0.035086	0.000000	0.035086	0.529032	0.372245	0.090303	0.008420	0.337955	
451000	-49.699860	694	1	3	'0 0 0 0 0 Z Z Z 	D	0.042833	0.042833	0.042833	0.042833	0.042833	0.000000	0.000000	0.000000	0.410964	0.578085	0.010951	0.000000	14.691634	
452000	-51.312987	619	1	4	'0 0 0 Z Z 0 Z Z 	D	0.060741	0.060741	0.060741	0.000000	0.000000	0.060741	0.000000	0.000000	0.841116	0.158884	0.000000	0.000000	17.820655	
453000	-50.072219	378	1	3	'0 0 Z 0 Z 0 Z 0 	D	0.047592	0.047592	0.000000	0.047592	0.000000	0.047592	0.000000	0.047592	1.000000	0.000000	0.000000	0.000000	1.060217	
454000	-48.528358	68	1	0	'0 0 0 0 0 0 0 0 	I	0.050005	0.050005	0.050005	0.050005	0.050005	0.050005	0.050005	0.050005	0.443421	0.282607	0.167328	0.106644	8.706837	
455000	-51.313243	604	1	3	'0 0 Z 0 Z 0 Z 0 	D	0.081802	0.081802	0.000000	0.081802	0.000000	0.081802	0.000000	0.081802	1.000000	0.000000	0.000000	0.000000	15.984016	
456000	-49.160408	513	1	2	'0 0 0 0 0 Z 0 Z 	D	0.036522	0.036522	0.036522	0.036522	0.036522	0.000000	0.036522	0.000000	0.284631	0.488679	0.013681	0.213009	0.446813	
457000	-49.939440	594	1	2	'0 0 Z Z 0 0 0 0 	D	0.068665	0.068665	0.000000	0.000000	0.068665	0.068665	0.068665	0.068665	0.476102	0.000000	0.419327	0.104571	2.176152	
458000	-48.736683	522	1	0	'0 0 0 0 0 0 0 0 	I	0.060886	0.060886	0.060886	0.060886	0.060886	0.060886	0.060886	0.060886	0.398229	0.307110	0.166364	0.128298	5.993603	
459000	-52.311383	232	1	3	'0 0 0 0 Z Z 0 Z 	D	0.039473	0.039473	0.039473	0.039473	0.000000	0.000000	0.039473	0.000000	0.366514	0.482278	0.000000	0.151208	1.541828	
460000	-50.861983	997	1	1	'0 0 0 Z 0 0 0 0 	D	0.070883	0.070883	0.070883	0.000000	0.070883	0.070883	0.070883	0.070883	0.467651	0.071440	0.302311	0.158598	0.357493	
461000	-50.701790	404	1	1	'0 0 0 Z 0 0 0 0 	D	0.064854	0.064854	0.064854	0.000000	0.064854	0.064854	0.064854	0.064854	0.352570	0.113809	0.309962	0.223659	7.262790	
462000	-49.221664	404	1	1	'0 0 0 0 0 0 0 Z 	D	0.037717	0.037717	0.037717	0.037717	0.037717	0.037717	0.037717	0.000000	0.383364	0.307234	0.184593	0.124809	16.900337	
463000	-51.961627	220	1	0	'0 0 0 0 0 0 0 0 	I	0.090111	0.090111	0.090111	0.090111	0.090111	0.090111	0.090111	0.090111	0.425760	0.265352	0.190291	0.118598	10.331638	
464000	-49.551088	555	1	1	'0 0 0 0 Z 0 0 0 	D	0.053206	0.053206	0.053206	0.053206	0.000000	0.053206	0.053206	0.053206	0.526670	0.357213	0.010371	0.105747	0.120548	
465000	-50.200601	223	1	2	'0 0 0 Z 0 0 Z 0 	D	0.048026	0.048026	0.048026	0.000000	0.048026	0.048026	0.000000	0.048026	0.544876	0.080069	0.311728	0.063327	8.164181	
466000	-49.681398	869	1	1	'0 0 0 Z 0 0 0 0 	D	0.034670	0.034670	0.034670	0.000000	0.034670	0.034670	0.034670	0.034670	0.531330	0.043136	0.251778	0.173756	1.414457	
467000	-49.452442	333	1	1	'0 0 0 0 0 0 Z 0 	D	0.041272	0.041272	0.041272	0.041272	0.041272	0.041272	0.000000	0.041272	0.491092	0.317225	0.160373	0.031309	11.653437	
468000	-51.176807	233	1	3	'0 0 0 0 0 Z Z Z 	D	0.043710	0.043710	0.043710	0.043710	0.043710	0.000000	0.000000	0.000000	0.432667	0.554244	0.013089	0.000000	2.570612	
469000	-48.547423	384	1	1	'0 0 0 0 0 0 0 Z 	D	0.064904	0.064904	0.064904	0.064904	0.064904	0.064904	0.064904	0.000000	0.400098	0.288383	0.196714	0.114805	8.244368	
470000	-50.119646	211	1	2	'0 0 0 0 0 Z 0 Z 	D	0.077611	0.077611	0.077611	0.077611	0.077611	0.000000	0.077611	0.000000	0.288689	0.421693	0.045633	0.243985	0.184281	
471000	-50.162255	770	1	3	'0 0 0 0 0 Z Z Z 	D	0.060207	0.060207	0.060207	0.060207	0.060207	0.000000	0.000000	0.000000	0.444319	0.540124	0.015557	0.000000	0.905773	
472000	-49.608728	555	1	3	'0 0 0 0 Z Z 0 Z 	D	0.035215	0.035215	0.035215	0.035215	0.000000	0.000000	0.035215	0.000000	0.291700	0.518124	0.000000	0.190176	2.563790	
473000	-50.466832	106	1	3	'0 0 Z 0 Z 0 Z 0 	D	0.036578	0.036578	0.000000	0.036578	0.000000	0.036578	0.000000	0.036578	1.000000	0.000000	0.000000	0.000000	0.194487	
474000	-49.444017	359	1	3	'0 0 0 Z 0 0 Z Z 	D	0.065248	0.065248	0.065248	0.000000	0.065248	0.065248	0.000000	0.000000	0.580141	0.076412	0.343447	0.000000	0.196381	
475000	-49.100706	929	1	1	'0 0 0 0 0 0 Z 0 	D	0.095920	0.095920	0.095920	0.095920	0.095920	0.095920	0.000000	0.095920	0.421459	0.301112	0.209742	0.067687	0.198055	
476000	-48.531345	189	1	1	'0 0 0 0 0 0 0 Z 	D	0.039762	0.039762	0.039762	0.039762	0.039762	0.039762	0.039762	0.000000	0.404702	0.299957	0.185455	0.109885	3.918937	
477000	-50.556506	82	1	2	'0 0 0 0 0 0 Z Z 	D	0.037451	0.037451	0.037451	0.037451	0.037451	0.037451	0.000000	0.000000	0.522650	0.348429	0.128922	0.000000	0.047272	
478000	-50.106690	481	1	2	'0 0 Z Z 0 0 0 0 	D	0.057846	0.057846	0.000000	0.000000	0.057846	0.057846	0.057846	0.057846	0.456788	0.000000	0.430842	0.112370	1.688732	
479000	-50.055036	57	1	2	'0 0 0 0 0 0 Z Z 	D	0.046352	0.046352	0.046352	0.046352	0.046352	0.046352	0.000000	0.000000	0.509028	0.348126	0.142846	0.000000	0.545134	
480000	-50.427537	588	1	1	'0 0 0 0 Z 0 0 0 	D	0.054351	0.054351	0.054351	0.054351	0.000000	0.054351	0.054351	0.054351	0.513087	0.367909	0.008690	0.110314	0.870110	
481000	-50.137946	970	1	0	'0 0 0 0 0 0 0 0 	I	0.047433	0.047433	0.047433	0.047433	0.047433	0.047433	0.047433	0.047433	0.507109	0.288452	0.130314	0.074125	3.580219	
482000	-49.087922	394	1	3	'0 0 0 Z 0 0 Z Z 	D	0.049023	0.049023	0.049023	0.000000	0.049023	0.049023	0.000000	0.000000	0.521672	0.083907	0.394421	0.000000	13.393019	
483000	-50.526125	286	1	2	'0 0 0 Z 0 0 Z 0 	D	0.055631	0.055631	0.055631	0.000000	0.055631	0.055631	0.000000	0.055631	0.446559	0.066543	0.374686	0.112212	18.643241	
484000	-50.294869	402	1	4	'0 0 0 Z Z 0 Z Z 	D	0.042320	0.042320	0.042320	0.000000	0.000000	0.042320	0.000000	0.000000	0.906948	0.093052	0.000000	0.000000	29.522955	
485000	-49.456265	437	1	3	'0 0 Z Z 0 0 Z 0 	D	0.045260	0.045260	0.000000	0.000000	0.045260	0.045260	0.000000	0.045260	0.578985	0.000000	0.352986	0.068029	48.951844	
486000	-50.053431	384	1	2	'0 0 0 Z Z 0 0 0 	D	0.052858	0.052858	0.052858	0.000000	0.000000	0.052858	0.052858	0.052858	0.661589	0.082862	0.019186	0.236363	54.316134	
487000	-51.940677	141	1	2	'0 0 0 Z Z 0 0 0 	D	0.054053	0.054053	0.054053	0.000000	0.000000	0.054053	0.054053	0.054053	0.645683	0.138184	0.021887	0.194246	85.440986	
488000	-48.483021	470	1	2	'0 0 0 0 0 0 Z Z 	D	0.031303	0.031303	0.031303	0.031303	0.031303	0.031303	0.000000	0.000000	0.511161	0.390592	0.098247	0.000000	99.362605	
489000	-49.342260	845	1	1	'0 0 0 0 0 0 0 Z 	D	0.044180	0.044180	0.044180	0.044180	0.044180	0.044180	0.044180	0.000000	0.466335	0.311542	0.143309	0.078813	83.531875	
490000	-52.293330	24	1	2	'0 0 0 0 0 0 Z Z 	D	0.116568	0.116568	0.116568	0.116568	0.116568	0.116568	0.000000	0.000000	0.384005	0.317751	0.298243	0.000000	72.579724	
491000	-51.363013	561	1	1	'0 0 0 0 0 Z 0 0 	D	0.050709	0.050709	0.050709	0.050709	0.050709	0.000000	0.050709	0.050709	0.419051	0.449980	0.013972	0.116997	65.899454	
492000	-50.371901	466	1	2	'0 0 0 0 0 Z 0 Z 	D	0.082939	0.082939	0.082939	0.082939	0.082939	0.000000	0.082939	0.000000	0.333604	0.442885	0.035491	0.188020	57.769996	
493000	-55.892050	97	1	4	'Z 0 0 Z 0 0 Z Z 	D	0.000000	0.191006	0.191006	0.000000	0.191006	0.191006	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	56.950798	
494000	-51.246352	485	1	2	'0 0 0 Z 0 0 Z 0 	D	0.029050	0.029050	0.029050	0.000000	0.029050	0.029050	0.000000	0.029050	0.666883	0.038078	0.264064	0.030974	56.811247	
495000	-49.089992	68	1	2	'0 0 Z Z 0 0 0 0 	D	0.058638	0.058638	0.000000	0.000000	0.058638	0.058638	0.058638	0.058638	0.508940	0.000000	0.396332	0.094728	51.369745	
496000	-52.690556	180	1	3	'0 0 Z Z 0 0 Z 0 	D	0.059614	0.059614	0.000000	0.000000	0.059614	0.059614	0.000000	0.059614	0.409858	0.000000	0.429888	0.160254	32.957931	
497000	-49.726351	664	1	1	'0 0 0 Z 0 0 0 0 	D	0.048917	0.048917	0.048917	0.000000	0.048917	0.048917	0.048917	0.048917	0.398352	0.068029	0.313693	0.219926	24.469687	
498000	-50.915701	55	1	3	'0 0 Z Z 0 0 Z 0 	D	0.060479	0.060479	0.000000	0.000000	0.060479	0.060479	0.000000	0.060479	0.515023	0.000000	0.387877	0.097100	14.314119	
499000	-50.982042	717	1	3	'0 0 Z Z Z 0 0 0 	D	0.030397	0.030397	0.000000	0.000000	0.000000	0.030397	0.030397	0.030397	1.000000	0.000000	0.000000	0.000000	21.531580	
500000	-51.176083	345	1	3	'0 0 0 0 Z Z 0 Z 	D	0.042916	0.042916	0.042916	0.042916	0.000000	0.000000	0.042916	0.000000	0.357823	0.509827	0.000000	0.132350	38.006154	
501000	-48.974847	614	1	2	'0 0 0 Z 0 0 Z 0 	D	0.041152	0.041152	0.041152	0.000000	0.041152	0.041152	0.000000	0.041152	0.609097	0.083111	0.268544	0.039248	22.593744	
502000	-49.649023	6	1	2	'0 0 0 Z 0 0 Z 0 	D	0.058723	0.058723	0.058723	0.000000	0.058723	0.058723	0.000000	0.058723	0.402316	0.073018	0.382024	0.142642	21.902334	
503000	-49.838267	63	1	3	'0 0 Z Z 0 0 Z 0 	D	0.062910	0.062910	0.000000	0.000000	0.062910	0.062910	0.000000	0.062910	0.426114	0.000000	0.426106	0.147779	18.034631	
504000	-48.873769	306	1	2	'0 0 0 0 0 0 Z Z 	D	0.075584	0.075584	0.075584	0.075584	0.075584	0.075584	0.000000	0.000000	0.460043	0.356748	0.183209	0.000000	15.324562	
505000	-48.861478	136	1	1	'0 0 0 Z 0 0 0 0 	D	0.040509	0.040509	0.040509	0.000000	0.040509	0.040509	0.040509	0.040509	0.358428	0.066568	0.294440	0.280564	17.420969	
506000	-50.909504	229	1	1	'0 0 Z 0 0 0 0 0 	D	0.068066	0.068066	0.000000	0.068066	0.068066	0.068066	0.068066	0.068066	0.713032	0.006693	0.224975	0.055300	3.113299	
507000	-48.721171	616	1	3	'0 0 Z Z 0 0 Z 0 	D	0.044056	0.044056	0.000000	0.000000	0.044056	0.044056	0.000000	0.044056	0.521658	0.000000	0.384756	0.093586	5.108468	
508000	-50.500714	333	1	3	'0 0 0 Z 0 0 Z Z 	D	0.028006	0.028006	0.028006	0.000000	0.028006	0.028006	0.000000	0.000000	0.605220	0.036557	0.358222	0.000000	17.595498	
509000	-50.125352	262	1	1	'0 0 0 0 0 0 Z 0 	D	0.039429	0.039429	0.039429	0.039429	0.039429	0.039429	0.000000	0.039429	0.475571	0.291714	0.187445	0.045271	8.883747	
510000	-50.703728	929	1	2	'0 0 Z 0 Z 0 0 0 	D	0.076303	0.076303	0.000000	0.076303	0.000000	0.076303	0.076303	0.076303	1.000000	0.000000	0.000000	0.000000	3.664763	
511000	-49.311953	21	1	0	'0 0 0 0 0 0 0 0 	I	0.060155	0.060155	0.060155	0.060155	0.060155	0.060155	0.060155	0.060155	0.425377	0.268326	0.187820	0.118476	1.507643	
512000	-53.038746	926	1	4	'Z 0 0 Z 0 0 Z Z 	D	0.000000	0.108233	0.108233	0.000000	0.108233	0.108233	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	3.388735	
513000	-53.015860	646	1	4	'Z 0 0 Z 0 0 Z Z 	D	0.000000	0.111208	0.111208	0.000000	0.111208	0.111208	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	6.765732	
514000	-49.653893	836	1	0	'0 0 0 0 0 0 0 0 	I	0.044738	0.044738	0.044738	0.044738	0.044738	0.044738	0.044738	0.044738	0.390140	0.288823	0.184472	0.136566	24.474474	
515000	-50.923755	356	1	1	'0 0 0 Z 0 0 0 0 	D	0.071017	0.071017	0.071017	0.000000	0.071017	0.071017	0.071017	0.071017	0.479684	0.064091	0.301013	0.155212	29.494536	
516000	-49.591693	306	1	3	'0 0 Z Z 0 0 Z 0 	D	0.071245	0.071245	0.000000	0.000000	0.071245	0.071245	0.000000	0.071245	0.529393	0.000000	0.382038	0.088569	13.626781	
517000	-49.591306	594	1	3	'0 0 Z Z 0 0 Z 0 	D	0.072115	0.072115	0.000000	0.000000	0.072115	0.072115	0.000000	0.072115	0.451606	0.000000	0.417819	0.130575	7.347151	
518000	-50.979729	894	1	3	'0 0 0 0 Z Z 0 Z 	D	0.059711	0.059711	0.059711	0.059711	0.000000	0.000000	0.059711	0.000000	0.270410	0.524032	0.000000	0.205558	0.253899	
519000	-49.345675	526	1	3	'0 0 0 Z 0 0 Z Z 	D	0.044165	0.044165	0.044165	0.000000	0.044165	0.044165	0.000000	0.000000	0.542899	0.055372	0.401729	0.000000	8.679866	
520000	-49.821403	997	1	2	'0 0 0 0 0 0 Z Z 	D	0.047265	0.047265	0.047265	0.047265	0.047265	0.047265	0.000000	0.000000	0.515126	0.319778	0.165096	0.000000	2.423658	
521000	-48.404620	522	1	1	'0 0 0 0 0 0 0 Z 	D	0.048689	0.048689	0.048689	0.048689	0.048689	0.048689	0.048689	0.000000	0.384099	0.343905	0.154540	0.117456	0.414881	
522000	-48.552203	969	1	2	'0 0 0 0 0 0 Z Z 	D	0.030308	0.030308	0.030308	0.030308	0.030308	0.030308	0.000000	0.000000	0.451459	0.378105	0.170436	0.000000	0.050491	
523000	-50.912748	665	1	1	'0 0 0 Z 0 0 0 0 	D	0.073515	0.073515	0.073515	0.000000	0.073515	0.073515	0.073515	0.073515	0.359892	0.098041	0.328165	0.213903	0.859005	
