Options:
Model:                           Discrete: Dependent
Tree File Name:                  55Nepenthes1000trees_nexus.tre
Data File Name:                  LL1=0_Wax1=0.txt
Log File Name:                   LL1=0_Wax1=0.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            455755352
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   LL1=0_Wax1=0.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           None
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - Hyper Prior exp (0.00,100.00) 
Tree Information
     Trees:                      1000
     Taxa:                       55
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	RJRates - Mean	
524000	-39.489048	851	2	1	'Z 0 0 0 1 0 0 1 	D	0.000000	17.483030	17.483030	17.483030	90.682703	17.483030	17.483030	90.682703	0.250000	0.250000	0.250000	0.250000	56.864216	
525000	-38.086903	126	2	2	'Z 0 Z 0 1 0 0 1 	D	0.000000	3.058080	0.000000	3.058080	16.932017	3.058080	3.058080	16.932017	0.250000	0.250000	0.250000	0.250000	66.424468	
526000	-38.038404	475	2	2	'Z 0 Z 0 1 0 0 1 	D	0.000000	3.443239	0.000000	3.443239	18.630482	3.443239	3.443239	18.630482	0.250000	0.250000	0.250000	0.250000	51.273333	
527000	-38.203641	930	2	2	'Z 0 0 Z 1 0 0 1 	D	0.000000	13.120531	13.120531	0.000000	55.268310	13.120531	13.120531	55.268310	0.250000	0.250000	0.250000	0.250000	47.184132	
528000	-38.403302	978	2	2	'Z 0 0 Z 1 0 0 1 	D	0.000000	5.291700	5.291700	0.000000	28.357634	5.291700	5.291700	28.357634	0.250000	0.250000	0.250000	0.250000	54.063654	
529000	-40.648321	674	2	2	'Z 0 Z 1 1 0 0 1 	D	0.000000	6.461600	0.000000	27.015094	27.015094	6.461600	6.461600	27.015094	0.250000	0.250000	0.250000	0.250000	55.603250	
530000	-38.411222	165	2	2	'Z 0 Z 0 1 0 0 1 	D	0.000000	11.135860	0.000000	11.135860	68.462694	11.135860	11.135860	68.462694	0.250000	0.250000	0.250000	0.250000	69.413520	
531000	-39.064505	750	2	2	'Z 0 Z 0 1 0 0 1 	D	0.000000	12.722889	0.000000	12.722889	44.472986	12.722889	12.722889	44.472986	0.250000	0.250000	0.250000	0.250000	49.469874	
532000	-38.020502	175	2	2	'Z 0 Z 0 1 0 0 1 	D	0.000000	3.373730	0.000000	3.373730	17.972178	3.373730	3.373730	17.972178	0.250000	0.250000	0.250000	0.250000	74.557063	
533000	-40.858463	498	2	2	'Z 0 Z 1 1 0 0 1 	D	0.000000	22.323716	0.000000	99.906764	99.906764	22.323716	22.323716	99.906764	0.250000	0.250000	0.250000	0.250000	82.392419	
534000	-40.632790	406	2	2	'Z 0 Z 1 1 0 0 1 	D	0.000000	19.228781	0.000000	64.734288	64.734288	19.228781	19.228781	64.734288	0.250000	0.250000	0.250000	0.250000	91.596220	
535000	-37.554408	402	2	2	'Z 0 0 Z 1 0 0 0 	D	0.000000	17.759576	17.759576	0.000000	100.000000	17.759576	17.759576	17.759576	0.250000	0.250000	0.250000	0.250000	93.680111	
536000	-37.885473	994	2	1	'Z 0 0 0 1 0 0 0 	D	0.000000	13.945483	13.945483	13.945483	100.000000	13.945483	13.945483	13.945483	0.250000	0.250000	0.250000	0.250000	89.417912	
537000	-38.128103	124	2	2	'Z 0 0 Z 1 0 0 0 	D	0.000000	21.359956	21.359956	0.000000	100.000000	21.359956	21.359956	21.359956	0.250000	0.250000	0.250000	0.250000	80.942781	
538000	-38.180641	77	2	1	'Z 0 0 0 1 0 0 0 	D	0.000000	9.810238	9.810238	9.810238	100.000000	9.810238	9.810238	9.810238	0.250000	0.250000	0.250000	0.250000	63.626497	
539000	-38.543347	118	2	1	'Z 1 1 1 0 1 1 1 	D	0.000000	8.541815	8.541815	8.541815	100.000000	8.541815	8.541815	8.541815	0.250000	0.250000	0.250000	0.250000	61.652076	
540000	-38.225261	278	2	2	'Z 1 Z 1 0 1 1 1 	D	0.000000	8.034209	0.000000	8.034209	100.000000	8.034209	8.034209	8.034209	0.250000	0.250000	0.250000	0.250000	36.766386	
541000	-37.881892	407	2	1	'Z 1 1 1 0 1 1 1 	D	0.000000	14.384661	14.384661	14.384661	100.000000	14.384661	14.384661	14.384661	0.250000	0.250000	0.250000	0.250000	45.745733	
542000	-37.744262	983	2	2	'Z 1 1 Z 0 1 1 1 	D	0.000000	19.090041	19.090041	0.000000	100.000000	19.090041	19.090041	19.090041	0.250000	0.250000	0.250000	0.250000	70.093018	
543000	-38.462106	243	2	1	'Z 1 1 1 0 1 1 1 	D	0.000000	8.815806	8.815806	8.815806	100.000000	8.815806	8.815806	8.815806	0.250000	0.250000	0.250000	0.250000	64.964077	
544000	-39.319594	346	2	1	'Z 1 1 1 0 1 1 1 	D	0.000000	23.244054	23.244054	23.244054	100.000000	23.244054	23.244054	23.244054	0.250000	0.250000	0.250000	0.250000	70.187637	
545000	-38.702380	546	2	2	'Z 1 Z 1 0 1 1 1 	D	0.000000	11.485813	0.000000	11.485813	100.000000	11.485813	11.485813	11.485813	0.250000	0.250000	0.250000	0.250000	61.525125	
546000	-38.829593	485	2	2	'Z 1 Z 1 0 1 1 1 	D	0.000000	11.936711	0.000000	11.936711	100.000000	11.936711	11.936711	11.936711	0.250000	0.250000	0.250000	0.250000	49.980078	
547000	-37.919785	714	2	2	'Z 1 1 Z 0 1 1 1 	D	0.000000	8.615700	8.615700	0.000000	100.000000	8.615700	8.615700	8.615700	0.250000	0.250000	0.250000	0.250000	56.446390	
548000	-40.021576	109	2	2	'Z 1 1 1 0 1 1 Z 	D	0.000000	7.196123	7.196123	7.196123	100.000000	7.196123	7.196123	0.000000	0.250000	0.250000	0.250000	0.250000	31.405640	
549000	-37.268300	999	2	2	'Z 1 1 Z 0 1 1 1 	D	0.000000	15.284081	15.284081	0.000000	100.000000	15.284081	15.284081	15.284081	0.250000	0.250000	0.250000	0.250000	39.959262	
550000	-39.866771	809	2	1	'Z 1 1 1 0 1 1 1 	D	0.000000	25.610562	25.610562	25.610562	100.000000	25.610562	25.610562	25.610562	0.250000	0.250000	0.250000	0.250000	58.732657	
551000	-37.556628	30	2	2	'Z 1 1 Z 0 1 1 1 	D	0.000000	9.894418	9.894418	0.000000	100.000000	9.894418	9.894418	9.894418	0.250000	0.250000	0.250000	0.250000	58.066897	
552000	-38.097446	948	2	1	'Z 1 1 1 0 1 1 1 	D	0.000000	16.494631	16.494631	16.494631	100.000000	16.494631	16.494631	16.494631	0.250000	0.250000	0.250000	0.250000	65.590060	
553000	-38.814326	360	2	2	'Z 1 Z 1 0 1 1 1 	D	0.000000	11.890645	0.000000	11.890645	100.000000	11.890645	11.890645	11.890645	0.250000	0.250000	0.250000	0.250000	81.302234	
554000	-37.830663	410	2	2	'Z 1 1 Z 0 1 1 1 	D	0.000000	8.877409	8.877409	0.000000	100.000000	8.877409	8.877409	8.877409	0.250000	0.250000	0.250000	0.250000	92.977598	
555000	-37.875112	99	2	1	'Z 1 1 1 0 1 1 1 	D	0.000000	12.477933	12.477933	12.477933	100.000000	12.477933	12.477933	12.477933	0.250000	0.250000	0.250000	0.250000	64.050459	
556000	-39.871592	923	2	2	'Z 1 Z 1 0 1 1 1 	D	0.000000	4.321457	0.000000	4.321457	100.000000	4.321457	4.321457	4.321457	0.250000	0.250000	0.250000	0.250000	61.004071	
557000	-37.425022	884	2	2	'Z 1 1 Z 0 1 1 1 	D	0.000000	16.678158	16.678158	0.000000	100.000000	16.678158	16.678158	16.678158	0.250000	0.250000	0.250000	0.250000	52.258079	
558000	-38.988921	335	2	1	'Z 1 1 1 0 1 1 1 	D	0.000000	21.712111	21.712111	21.712111	100.000000	21.712111	21.712111	21.712111	0.250000	0.250000	0.250000	0.250000	49.607262	
559000	-37.765344	104	2	2	'Z 1 1 Z 0 1 1 1 	D	0.000000	19.226249	19.226249	0.000000	100.000000	19.226249	19.226249	19.226249	0.250000	0.250000	0.250000	0.250000	41.363279	
560000	-38.265095	403	2	2	'Z 1 1 Z 0 1 1 1 	D	0.000000	7.715520	7.715520	0.000000	100.000000	7.715520	7.715520	7.715520	0.250000	0.250000	0.250000	0.250000	54.951039	
561000	-37.980222	921	2	1	'Z 1 1 1 0 1 1 1 	D	0.000000	11.010416	11.010416	11.010416	100.000000	11.010416	11.010416	11.010416	0.250000	0.250000	0.250000	0.250000	38.042506	
562000	-37.605502	563	2	2	'Z 1 1 Z 0 1 1 1 	D	0.000000	9.680948	9.680948	0.000000	100.000000	9.680948	9.680948	9.680948	0.250000	0.250000	0.250000	0.250000	48.998788	
563000	-37.226469	844	2	2	'Z 1 1 Z 0 1 1 1 	D	0.000000	13.221267	13.221267	0.000000	100.000000	13.221267	13.221267	13.221267	0.250000	0.250000	0.250000	0.250000	40.442759	
564000	-37.246710	301	2	2	'Z 1 1 Z 0 1 1 1 	D	0.000000	14.336109	14.336109	0.000000	100.000000	14.336109	14.336109	14.336109	0.250000	0.250000	0.250000	0.250000	28.358192	
565000	-38.527570	615	2	1	'Z 1 1 1 0 1 1 1 	D	0.000000	19.334292	19.334292	19.334292	100.000000	19.334292	19.334292	19.334292	0.250000	0.250000	0.250000	0.250000	42.471042	
566000	-38.895389	434	2	2	'Z 1 1 Z 0 1 1 1 	D	0.000000	25.218923	25.218923	0.000000	100.000000	25.218923	25.218923	25.218923	0.250000	0.250000	0.250000	0.250000	52.973622	
567000	-37.890872	139	2	1	'Z 1 1 1 0 1 1 1 	D	0.000000	12.077447	12.077447	12.077447	100.000000	12.077447	12.077447	12.077447	0.250000	0.250000	0.250000	0.250000	51.411388	
568000	-37.899954	54	2	1	'Z 1 1 1 0 1 1 1 	D	0.000000	14.263364	14.263364	14.263364	100.000000	14.263364	14.263364	14.263364	0.250000	0.250000	0.250000	0.250000	47.311358	
569000	-37.931789	410	2	2	'Z 1 1 Z 0 1 1 1 	D	0.000000	20.247210	20.247210	0.000000	100.000000	20.247210	20.247210	20.247210	0.250000	0.250000	0.250000	0.250000	38.616213	
570000	-38.363386	75	2	2	'Z 1 Z 1 0 1 1 1 	D	0.000000	9.947970	0.000000	9.947970	100.000000	9.947970	9.947970	9.947970	0.250000	0.250000	0.250000	0.250000	48.508173	
571000	-38.609187	236	2	2	'Z 1 Z 1 0 1 1 1 	D	0.000000	6.130129	0.000000	6.130129	100.000000	6.130129	6.130129	6.130129	0.250000	0.250000	0.250000	0.250000	46.608878	
572000	-38.533279	187	2	1	'Z 1 1 1 0 1 1 1 	D	0.000000	8.567577	8.567577	8.567577	100.000000	8.567577	8.567577	8.567577	0.250000	0.250000	0.250000	0.250000	58.194831	
573000	-37.366738	847	2	2	'Z 1 1 Z 0 1 1 1 	D	0.000000	10.991698	10.991698	0.000000	100.000000	10.991698	10.991698	10.991698	0.250000	0.250000	0.250000	0.250000	82.937853	
574000	-37.869920	721	2	2	'Z 1 1 Z 0 1 1 1 	D	0.000000	8.759254	8.759254	0.000000	100.000000	8.759254	8.759254	8.759254	0.250000	0.250000	0.250000	0.250000	86.610399	
575000	-37.750619	753	2	2	'Z 1 1 Z 0 1 1 1 	D	0.000000	16.118623	16.118623	0.000000	84.252618	16.118623	16.118623	16.118623	0.250000	0.250000	0.250000	0.250000	99.926151	
576000	-39.397932	499	2	2	'Z 1 Z 1 0 1 1 1 	D	0.000000	4.922570	0.000000	4.922570	77.082560	4.922570	4.922570	4.922570	0.250000	0.250000	0.250000	0.250000	97.007234	
577000	-38.023944	81	2	1	'Z 1 1 1 0 1 1 1 	D	0.000000	4.178816	4.178816	4.178816	26.382453	4.178816	4.178816	4.178816	0.250000	0.250000	0.250000	0.250000	93.000282	
578000	-39.637461	993	2	1	'Z 1 1 1 0 1 1 1 	D	0.000000	2.880778	2.880778	2.880778	44.570300	2.880778	2.880778	2.880778	0.250000	0.250000	0.250000	0.250000	76.200094	
579000	-38.588650	283	2	1	'Z 1 1 1 0 1 1 1 	D	0.000000	14.293160	14.293160	14.293160	72.653062	14.293160	14.293160	14.293160	0.250000	0.250000	0.250000	0.250000	90.082644	
580000	-38.813759	306	2	1	'Z 1 1 1 0 1 1 1 	D	0.000000	19.798389	19.798389	19.798389	94.947522	19.798389	19.798389	19.798389	0.250000	0.250000	0.250000	0.250000	78.575036	
581000	-39.643546	134	2	1	'Z 1 1 1 0 1 1 1 	D	0.000000	2.829174	2.829174	2.829174	11.470676	2.829174	2.829174	2.829174	0.250000	0.250000	0.250000	0.250000	84.641623	
582000	-37.699987	184	2	2	'Z 1 1 Z 0 1 1 1 	D	0.000000	3.199535	3.199535	0.000000	34.497807	3.199535	3.199535	3.199535	0.250000	0.250000	0.250000	0.250000	97.609905	
583000	-37.226347	364	2	2	'Z 1 1 Z 0 1 1 1 	D	0.000000	10.650141	10.650141	0.000000	79.375568	10.650141	10.650141	10.650141	0.250000	0.250000	0.250000	0.250000	66.454050	
584000	-37.374259	416	2	2	'Z 1 1 Z 0 1 1 1 	D	0.000000	15.594022	15.594022	0.000000	96.381985	15.594022	15.594022	15.594022	0.250000	0.250000	0.250000	0.250000	71.327607	
585000	-37.962431	421	2	1	'Z 1 1 1 0 1 1 1 	D	0.000000	7.684542	7.684542	7.684542	68.816429	7.684542	7.684542	7.684542	0.250000	0.250000	0.250000	0.250000	72.068410	
586000	-39.012527	565	2	1	'Z 1 1 1 0 1 1 1 	D	0.000000	7.019234	7.019234	7.019234	93.971339	7.019234	7.019234	7.019234	0.250000	0.250000	0.250000	0.250000	57.771525	
587000	-37.281888	953	2	2	'Z 1 1 Z 0 1 1 1 	D	0.000000	3.674400	3.674400	0.000000	31.122159	3.674400	3.674400	3.674400	0.250000	0.250000	0.250000	0.250000	40.910607	
588000	-38.064614	975	2	2	'Z 1 1 Z 0 1 1 1 	D	0.000000	6.038927	6.038927	0.000000	73.326390	6.038927	6.038927	6.038927	0.250000	0.250000	0.250000	0.250000	44.617565	
589000	-37.650868	605	2	2	'Z 1 1 Z 0 1 1 1 	D	0.000000	3.151552	3.151552	0.000000	33.219710	3.151552	3.151552	3.151552	0.250000	0.250000	0.250000	0.250000	28.242016	
590000	-38.472226	166	2	2	'Z 1 Z 1 0 1 1 1 	D	0.000000	2.885962	0.000000	2.885962	44.275159	2.885962	2.885962	2.885962	0.250000	0.250000	0.250000	0.250000	33.882896	
591000	-39.780020	163	2	2	'Z 1 0 Z 0 1 1 1 	D	0.000000	10.883427	58.647852	0.000000	58.647852	10.883427	10.883427	10.883427	0.250000	0.250000	0.250000	0.250000	28.885956	
592000	-38.176307	955	2	1	'Z 1 1 1 0 1 1 1 	D	0.000000	3.890091	3.890091	3.890091	22.708593	3.890091	3.890091	3.890091	0.250000	0.250000	0.250000	0.250000	17.723604	
593000	-37.523363	859	2	2	'Z 1 1 Z 0 1 1 1 	D	0.000000	3.519427	3.519427	0.000000	20.001122	3.519427	3.519427	3.519427	0.250000	0.250000	0.250000	0.250000	22.322247	
594000	-41.368640	603	2	1	'Z 1 1 0 0 1 1 1 	D	0.000000	9.122594	9.122594	38.542431	38.542431	9.122594	9.122594	9.122594	0.250000	0.250000	0.250000	0.250000	17.750385	
595000	-38.353756	130	2	1	'Z 1 1 1 0 1 1 1 	D	0.000000	4.099464	4.099464	4.099464	44.919002	4.099464	4.099464	4.099464	0.250000	0.250000	0.250000	0.250000	12.623151	
596000	-37.410580	323	2	2	'Z 1 1 Z 0 1 1 1 	D	0.000000	0.955624	0.955624	0.000000	5.737591	0.955624	0.955624	0.955624	0.250000	0.250000	0.250000	0.250000	2.435137	
597000	-37.869497	562	2	1	'Z 1 1 1 0 1 1 1 	D	0.000000	3.434034	3.434034	3.434034	26.960508	3.434034	3.434034	3.434034	0.250000	0.250000	0.250000	0.250000	8.209274	
598000	-38.052521	386	2	1	'Z 1 1 1 0 1 1 1 	D	0.000000	3.365405	3.365405	3.365405	20.920891	3.365405	3.365405	3.365405	0.250000	0.250000	0.250000	0.250000	11.056244	
599000	-38.301268	522	2	1	'Z 1 1 1 0 1 1 1 	D	0.000000	2.952414	2.952414	2.952414	16.426269	2.952414	2.952414	2.952414	0.250000	0.250000	0.250000	0.250000	14.319197	
600000	-38.399569	731	2	1	'Z 1 1 1 0 1 1 1 	D	0.000000	9.958650	9.958650	9.958650	53.575131	9.958650	9.958650	9.958650	0.250000	0.250000	0.250000	0.250000	27.189907	
601000	-37.877289	272	2	1	'Z 1 1 1 0 1 1 1 	D	0.000000	1.427366	1.427366	1.427366	10.369907	1.427366	1.427366	1.427366	0.250000	0.250000	0.250000	0.250000	17.124908	
602000	-38.001500	125	2	1	'Z 1 1 1 0 1 1 1 	D	0.000000	1.597329	1.597329	1.597329	14.745522	1.597329	1.597329	1.597329	0.250000	0.250000	0.250000	0.250000	6.911612	
603000	-38.579147	241	2	1	'Z 1 1 1 0 1 1 1 	D	0.000000	0.195898	0.195898	0.195898	1.944024	0.195898	0.195898	0.195898	0.166973	0.322705	0.179726	0.330597	9.087679	
604000	-38.376205	522	2	2	'Z 1 Z 1 0 1 1 1 	D	0.000000	0.517206	0.000000	0.517206	8.182805	0.517206	0.517206	0.517206	0.171354	0.364993	0.177228	0.286424	17.575384	
605000	-38.284553	822	2	2	'Z 1 1 Z 0 1 1 1 	D	0.000000	7.357651	7.357651	0.000000	32.921264	7.357651	7.357651	7.357651	0.250000	0.250000	0.250000	0.250000	17.008500	
606000	-37.314741	29	2	2	'Z 1 1 Z 0 1 1 1 	D	0.000000	1.889429	1.889429	0.000000	16.518969	1.889429	1.889429	1.889429	0.250000	0.250000	0.250000	0.250000	16.568507	
607000	-37.241899	326	2	2	'Z 1 Z 1 0 1 1 1 	D	0.000000	0.617916	0.000000	0.617916	6.894444	0.617916	0.617916	0.617916	0.235521	0.269491	0.237294	0.257694	33.556947	
608000	-38.751104	198	2	2	'Z 1 Z 1 0 1 1 1 	D	0.000000	3.558376	0.000000	3.558376	30.473715	3.558376	3.558376	3.558376	0.250000	0.250000	0.250000	0.250000	36.302537	
609000	-43.220780	30	2	1	'Z 1 1 0 0 1 1 1 	D	0.000000	3.876349	3.876349	11.886903	11.886903	3.876349	3.876349	3.876349	0.250000	0.250000	0.250000	0.250000	26.702876	
610000	-37.916256	249	2	2	'Z 0 0 Z 1 0 0 0 	D	0.000000	20.155442	20.155442	0.000000	100.000000	20.155442	20.155442	20.155442	0.250000	0.250000	0.250000	0.250000	37.840936	
611000	-38.627560	416	2	1	'Z 0 0 0 1 0 0 0 	D	0.000000	8.317400	8.317400	8.317400	100.000000	8.317400	8.317400	8.317400	0.250000	0.250000	0.250000	0.250000	34.930325	
612000	-37.973228	103	2	1	'Z 0 0 0 1 0 0 0 	D	0.000000	11.070147	11.070147	11.070147	100.000000	11.070147	11.070147	11.070147	0.250000	0.250000	0.250000	0.250000	38.039492	
613000	-37.633598	776	3	2	'Z 0 2 Z 1 0 0 2 	D	0.000000	12.583726	8.499445	0.000000	100.000000	12.583726	12.583726	8.499445	0.250000	0.250000	0.250000	0.250000	33.102569	
614000	-38.220653	106	2	2	'Z 0 Z 0 1 0 0 0 	D	0.000000	8.297542	0.000000	8.297542	100.000000	8.297542	8.297542	8.297542	0.250000	0.250000	0.250000	0.250000	37.550991	
615000	-38.134862	967	2	2	'Z 1 1 Z 0 1 1 1 	D	0.000000	21.396929	21.396929	0.000000	100.000000	21.396929	21.396929	21.396929	0.250000	0.250000	0.250000	0.250000	42.018489	
616000	-37.338138	704	2	2	'Z 1 1 Z 0 1 1 1 	D	0.000000	11.225553	11.225553	0.000000	100.000000	11.225553	11.225553	11.225553	0.250000	0.250000	0.250000	0.250000	27.578732	
617000	-38.220943	435	2	2	'Z 1 Z 1 0 1 1 1 	D	0.000000	8.256952	0.000000	8.256952	100.000000	8.256952	8.256952	8.256952	0.250000	0.250000	0.250000	0.250000	19.178323	
618000	-38.103657	314	2	1	'Z 1 1 1 0 1 1 1 	D	0.000000	10.192595	10.192595	10.192595	100.000000	10.192595	10.192595	10.192595	0.250000	0.250000	0.250000	0.250000	18.010949	
619000	-38.742708	184	2	1	'Z 1 1 1 0 1 1 1 	D	0.000000	8.036291	8.036291	8.036291	100.000000	8.036291	8.036291	8.036291	0.250000	0.250000	0.250000	0.250000	20.587732	
620000	-39.083584	376	2	2	'Z 1 1 Z 0 1 1 1 	D	0.000000	6.412108	6.412108	0.000000	100.000000	6.412108	6.412108	6.412108	0.250000	0.250000	0.250000	0.250000	21.028900	
621000	-37.931108	414	2	1	'Z 1 1 1 0 1 1 1 	D	0.000000	11.488197	11.488197	11.488197	100.000000	11.488197	11.488197	11.488197	0.250000	0.250000	0.250000	0.250000	24.680263	
622000	-37.395342	967	2	2	'Z 1 1 Z 0 1 1 1 	D	0.000000	16.393875	16.393875	0.000000	100.000000	16.393875	16.393875	16.393875	0.250000	0.250000	0.250000	0.250000	32.240364	
623000	-37.329234	838	2	2	'Z 1 1 Z 0 1 1 1 	D	0.000000	11.305141	11.305141	0.000000	100.000000	11.305141	11.305141	11.305141	0.250000	0.250000	0.250000	0.250000	33.898014	
624000	-37.306742	652	2	2	'Z 1 1 Z 0 1 1 1 	D	0.000000	15.384547	15.384547	0.000000	100.000000	15.384547	15.384547	15.384547	0.250000	0.250000	0.250000	0.250000	27.025552	
625000	-37.932493	662	2	1	'Z 1 1 1 0 1 1 1 	D	0.000000	11.472320	11.472320	11.472320	100.000000	11.472320	11.472320	11.472320	0.250000	0.250000	0.250000	0.250000	22.563645	
626000	-37.979536	605	2	1	'Z 1 1 1 0 1 1 1 	D	0.000000	15.379413	15.379413	15.379413	100.000000	15.379413	15.379413	15.379413	0.250000	0.250000	0.250000	0.250000	35.345213	
627000	-37.267976	471	2	2	'Z 1 1 Z 0 1 1 1 	D	0.000000	12.008563	12.008563	0.000000	100.000000	12.008563	12.008563	12.008563	0.250000	0.250000	0.250000	0.250000	18.409046	
628000	-40.307021	48	2	2	'Z 1 1 1 0 1 1 Z 	D	0.000000	6.705176	6.705176	6.705176	100.000000	6.705176	6.705176	0.000000	0.250000	0.250000	0.250000	0.250000	26.397140	
629000	-37.265169	502	2	2	'Z 1 1 Z 0 1 1 1 	D	0.000000	14.732479	14.732479	0.000000	100.000000	14.732479	14.732479	14.732479	0.250000	0.250000	0.250000	0.250000	17.220710	
630000	-42.159044	291	2	1	'Z 0 0 0 1 0 0 1 	D	0.000000	8.993854	8.993854	8.993854	21.057022	8.993854	8.993854	21.057022	0.250000	0.250000	0.250000	0.250000	21.935448	
631000	-39.233889	521	2	2	'Z 0 0 Z 1 0 0 1 	D	0.000000	3.297228	3.297228	0.000000	10.143325	3.297228	3.297228	10.143325	0.250000	0.250000	0.250000	0.250000	16.729848	
632000	-39.210748	27	2	1	'Z 0 0 0 1 0 0 1 	D	0.000000	9.849241	9.849241	9.849241	44.040753	9.849241	9.849241	44.040753	0.250000	0.250000	0.250000	0.250000	47.249091	
633000	-38.460725	515	2	2	'Z 0 Z 0 1 0 0 1 	D	0.000000	8.618735	0.000000	8.618735	33.308102	8.618735	8.618735	33.308102	0.250000	0.250000	0.250000	0.250000	52.706875	
634000	-37.931524	163	2	2	'Z 0 Z 0 1 0 0 1 	D	0.000000	15.425437	0.000000	15.425437	73.650462	15.425437	15.425437	73.650462	0.250000	0.250000	0.250000	0.250000	57.423638	
635000	-38.516108	711	2	2	'Z 0 Z 0 1 0 0 1 	D	0.000000	11.763665	0.000000	11.763665	44.910177	11.763665	11.763665	44.910177	0.250000	0.250000	0.250000	0.250000	52.357368	
636000	-40.564114	870	2	2	'Z 1 Z 0 0 1 1 0 	D	0.000000	8.642428	0.000000	30.065993	30.065993	8.642428	8.642428	30.065993	0.250000	0.250000	0.250000	0.250000	61.690483	
637000	-40.669985	575	2	2	'Z 1 Z 0 0 1 1 0 	D	0.000000	0.697795	0.000000	2.945127	2.945127	0.697795	0.697795	2.945127	0.250000	0.250000	0.250000	0.250000	77.401747	
638000	-40.516964	983	2	2	'Z 1 Z 0 0 1 1 0 	D	0.000000	11.808913	0.000000	42.749292	42.749292	11.808913	11.808913	42.749292	0.250000	0.250000	0.250000	0.250000	76.777117	
639000	-40.717160	430	2	2	'Z 0 Z 1 1 0 0 1 	D	0.000000	12.453749	0.000000	40.723373	40.723373	12.453749	12.453749	40.723373	0.250000	0.250000	0.250000	0.250000	81.964832	
640000	-37.990731	729	2	1	'Z 0 0 0 1 0 0 0 	D	0.000000	7.787053	7.787053	7.787053	71.278431	7.787053	7.787053	7.787053	0.250000	0.250000	0.250000	0.250000	67.949096	
641000	-37.848834	263	2	2	'Z 0 Z 0 1 0 0 0 	D	0.000000	0.851028	0.000000	0.851028	8.608979	0.851028	0.851028	0.851028	0.250574	0.249205	0.250502	0.249719	74.514489	
642000	-39.110803	849	2	2	'Z 0 0 Z 1 0 0 0 	D	0.000000	3.460208	3.460208	0.000000	54.294837	3.460208	3.460208	3.460208	0.250000	0.250000	0.250000	0.250000	72.559156	
643000	-37.891556	117	2	1	'Z 0 0 0 1 0 0 0 	D	0.000000	3.490505	3.490505	3.490505	28.934818	3.490505	3.490505	3.490505	0.250000	0.250000	0.250000	0.250000	66.228842	
644000	-38.185668	596	2	1	'Z 0 0 0 1 0 0 0 	D	0.000000	5.172702	5.172702	5.172702	52.850139	5.172702	5.172702	5.172702	0.250000	0.250000	0.250000	0.250000	83.198984	
645000	-39.080409	535	2	2	'Z 0 Z 0 1 0 0 0 	D	0.000000	2.120404	0.000000	2.120404	41.145799	2.120404	2.120404	2.120404	0.249962	0.250054	0.249965	0.250019	54.397482	
646000	-38.527873	443	2	2	'Z 0 Z 0 1 0 0 0 	D	0.000000	3.074479	0.000000	3.074479	47.463049	3.074479	3.074479	3.074479	0.250000	0.250000	0.250000	0.250000	68.883025	
647000	-37.937266	731	2	1	'Z 0 0 0 1 0 0 0 	D	0.000000	1.773721	1.773721	1.773721	15.539477	1.773721	1.773721	1.773721	0.250000	0.250000	0.250000	0.250000	73.793229	
648000	-39.803787	533	2	2	'0 0 1 Z 1 0 0 Z 	D	3.448546	3.448546	76.314078	0.000000	76.314078	3.448546	3.448546	0.000000	0.250000	0.250000	0.250000	0.250000	87.824598	
649000	-37.906020	184	2	1	'0 0 1 Z 1 0 0 0 	D	6.065233	6.065233	50.660548	0.000000	50.660548	6.065233	6.065233	6.065233	0.250000	0.250000	0.250000	0.250000	87.968628	
650000	-41.258391	985	2	1	'Z 0 0 1 1 0 0 0 	D	0.000000	7.879660	7.879660	71.829435	71.829435	7.879660	7.879660	7.879660	0.250000	0.250000	0.250000	0.250000	86.664399	
651000	-38.033918	954	2	1	'Z 0 0 0 1 0 0 0 	D	0.000000	14.820841	14.820841	14.820841	93.009576	14.820841	14.820841	14.820841	0.250000	0.250000	0.250000	0.250000	98.506470	
652000	-37.873058	204	2	1	'Z 0 0 0 1 0 0 0 	D	0.000000	8.396947	8.396947	8.396947	66.917918	8.396947	8.396947	8.396947	0.250000	0.250000	0.250000	0.250000	81.541550	
653000	-37.872611	603	2	1	'Z 0 0 0 1 0 0 0 	D	0.000000	3.919360	3.919360	3.919360	27.412459	3.919360	3.919360	3.919360	0.250000	0.250000	0.250000	0.250000	92.540812	
